tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.8,11,6,2,0.333333333333333,2.94117647058824,0.0103626943005181,0.0201005025125628,2.94117647058824
0.8,12,4,2,0.5,5.33333333333333,0.0103626943005181,0.0203045685279188,5.33333333333333
0.8,13,2,1,0.5,4.44444444444444,0.00518134715025907,0.0102564102564103,4.44444444444444
0.8,14,1,1,1,5.40540540540541,0.00518134715025907,0.0103092783505155,5.40540540540541
0.8,15,1,1,1,5.12820512820513,0.00518134715025907,0.0103092783505155,5.12820512820513
0.85,1,68,6,0.0882352941176471,1.41010575793185,0.0310880829015544,0.0459770114942529,1.41010575793185
0.85,2,54,6,0.111111111111111,1.63265306122449,0.0310880829015544,0.048582995951417,1.63265306122449
0.85,3,43,4,0.0930232558139535,1.23076923076923,0.0207253886010363,0.0338983050847458,1.23076923076923
0.85,4,35,1,0.0285714285714286,0.398406374501992,0.00518134715025907,0.0087719298245614,0.398406374501992
0.85,5,27,1,0.037037037037037,0.493827160493827,0.00518134715025907,0.00909090909090909,0.493827160493827
0.85,6,20,1,0.05,0.727272727272727,0.00518134715025907,0.00938967136150235,0.727272727272727
0.85,7,15,1,0.0666666666666667,0.826446280991736,0.00518134715025907,0.00961538461538461,0.826446280991736
0.85,8,11,1,0.0909090909090909,1.86915887850467,0.00518134715025907,0.00980392156862745,1.86915887850467
0.85,9,9,1,0.111111111111111,2.40963855421687,0.00518134715025907,0.0099009900990099,2.40963855421687
0.85,10,5,1,0.2,2.5974025974026,0.00518134715025907,0.0101010101010101,2.5974025974026
0.85,11,4,1,0.25,3.38983050847458,0.00518134715025907,0.0101522842639594,3.38983050847458
0.85,12,3,1,0.333333333333333,2.98507462686567,0.00518134715025907,0.0102040816326531,2.98507462686567
0.85,13,2,1,0.5,3.38983050847458,0.00518134715025907,0.0102564102564103,3.38983050847458
0.85,14,1,1,1,4.44444444444444,0.00518134715025907,0.0103092783505155,4.44444444444444
0.85,15,1,1,1,5.12820512820513,0.00518134715025907,0.0103092783505155,5.12820512820513
0.9,1,48,5,0.104166666666667,1.61030595813205,0.0259067357512953,0.04149377593361,1.61030595813205
0.9,2,38,4,0.105263157894737,1.79372197309417,0.0207253886010363,0.0346320346320346,1.79372197309417
0.9,3,29,2,0.0689655172413793,1.06951871657754,0.0103626943005181,0.018018018018018,1.06951871657754
0.9,4,25,1,0.04,0.598802395209581,0.00518134715025907,0.0091743119266055,0.598802395209581
0.9,5,19,1,0.0526315789473684,0.869565217391305,0.00518134715025907,0.00943396226415094,0.869565217391305
0.9,6,10,1,0.1,2.40963855421687,0.00518134715025907,0.00985221674876847,2.40963855421687
0.9,7,8,1,0.125,2.08333333333333,0.00518134715025907,0.00995024875621891,2.08333333333333
0.9,8,8,1,0.125,2.40963855421687,0.00518134715025907,0.00995024875621891,2.40963855421687
0.9,9,6,1,0.166666666666667,3.44827586206897,0.00518134715025907,0.0100502512562814,3.44827586206897
0.9,10,5,1,0.2,2.53164556962025,0.00518134715025907,0.0101010101010101,2.53164556962025
0.9,11,3,1,0.333333333333333,4.08163265306122,0.00518134715025907,0.0102040816326531,4.08163265306122
0.9,12,2,1,0.5,6.06060606060606,0.00518134715025907,0.0102564102564103,6.06060606060606
0.9,13,1,1,1,4.25531914893617,0.00518134715025907,0.0103092783505155,4.25531914893617
0.9,14,0,0,,,0,0,
0.9,15,0,0,,,0,0,
