tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.1,12,29,3,0.103448275862069,1.26930399830759,0.0833333333333333,TRUE,0.0923076923076923,1.26930399830759
0.1,13,26,3,0.115384615384615,1.34348410210479,0.0833333333333333,TRUE,0.0967741935483869,1.34348410210479
0.1,14,20,2,0.1,1.04248110502997,0.0555555555555556,TRUE,0.0714285714285715,1.04248110502997
0.1,15,16,2,0.125,1.1441647597254,0.0555555555555556,TRUE,0.076923076923077,1.1441647597254
0.15,1,382,16,0.0418848167539267,2.29736520927561,0.277777777777778,TRUE,0.0727934485896269,2.29736520927561
0.15,2,181,8,0.0441988950276243,1.82710974077881,0.194444444444444,TRUE,0.0720257234726688,1.82710974077881
0.15,3,120,7,0.0583333333333333,1.9428254232584,0.194444444444444,TRUE,0.0897435897435896,1.9428254232584
0.15,4,93,6,0.0645161290322581,1.89334174818555,0.166666666666667,TRUE,0.0930232558139536,1.89334174818555
0.15,5,75,5,0.0666666666666667,1.80570603105814,0.138888888888889,TRUE,0.0900900900900901,1.80570603105814
0.15,6,65,5,0.0769230769230769,1.8254837531946,0.138888888888889,TRUE,0.099009900990099,1.8254837531946
0.15,7,56,3,0.0535714285714286,1.19736579525045,0.0833333333333333,TRUE,0.0652173913043478,1.19736579525045
0.15,8,45,3,0.0666666666666667,1.3271400132714,0.0833333333333333,TRUE,0.0740740740740741,1.3271400132714
0.15,9,40,3,0.075,1.41609629454803,0.0833333333333333,TRUE,0.0789473684210526,1.41609629454803
0.15,10,33,3,0.0909090909090909,1.41043723554302,0.0833333333333333,TRUE,0.0869565217391304,1.41043723554302
0.15,11,28,3,0.107142857142857,1.51821862348178,0.0833333333333333,TRUE,0.0937499999999999,1.51821862348178
0.15,12,25,2,0.08,1.09051254089422,0.0555555555555556,TRUE,0.0655737704918033,1.09051254089422
0.15,13,19,2,0.105263157894737,1.25078173858662,0.0555555555555556,TRUE,0.0727272727272728,1.25078173858662
0.15,14,14,2,0.142857142857143,1.46896804994491,0.0555555555555556,TRUE,0.0800000000000001,1.46896804994491
0.15,15,10,2,0.2,1.62667751118341,0.0555555555555556,TRUE,0.0869565217391305,1.62667751118341
0.2,1,351,15,0.0427350427350427,2.35849056603774,0.277777777777778,TRUE,0.074074074074074,2.35849056603774
0.2,2,170,8,0.0470588235294118,2.05602672834747,0.194444444444444,TRUE,0.0757780784844385,2.05602672834747
0.2,3,116,7,0.0603448275862069,2.11161387631976,0.194444444444444,TRUE,0.0921052631578947,2.11161387631976
0.2,4,91,5,0.054945054945055,1.75685172171469,0.138888888888889,TRUE,0.078740157480315,1.75685172171469
0.2,5,72,5,0.0694444444444445,1.91241155096577,0.138888888888889,TRUE,0.0925925925925927,1.91241155096577
0.2,6,59,4,0.0677966101694915,1.63968026234884,0.111111111111111,TRUE,0.0842105263157894,1.63968026234884
0.2,7,52,3,0.0576923076923077,1.25496758000418,0.0833333333333333,TRUE,0.0681818181818182,1.25496758000418
0.2,8,43,3,0.0697674418604651,1.41476066965338,0.0833333333333333,TRUE,0.0759493670886076,1.41476066965338
0.2,9,39,3,0.0769230769230769,1.44300144300144,0.0833333333333333,TRUE,0.08,1.44300144300144
0.2,10,33,3,0.0909090909090909,1.42314990512334,0.0833333333333333,TRUE,0.0869565217391304,1.42314990512334
0.2,11,24,2,0.0833333333333333,1.18203309692671,0.0555555555555556,TRUE,0.0666666666666667,1.18203309692671
0.2,12,21,2,0.0952380952380952,1.34273246055723,0.0555555555555556,TRUE,0.0701754385964913,1.34273246055723
0.2,13,15,2,0.133333333333333,1.52497140678612,0.0555555555555556,TRUE,0.0784313725490196,1.52497140678612
0.2,14,12,2,0.166666666666667,1.55823918971562,0.0555555555555556,TRUE,0.0833333333333334,1.55823918971562
0.2,15,9,2,0.222222222222222,1.61095449053564,0.0555555555555556,TRUE,0.0888888888888889,1.61095449053564
0.25,1,329,14,0.0425531914893617,2.33333333333333,0.277777777777778,TRUE,0.0738007380073801,2.33333333333333
0.25,2,165,7,0.0424242424242424,1.85873605947955,0.166666666666667,TRUE,0.0676328502415459,1.85873605947955
0.25,3,111,6,0.0540540540540541,1.91021967526266,0.166666666666667,TRUE,0.0816326530612246,1.91021967526266
0.25,4,90,4,0.0444444444444444,1.43420580853352,0.111111111111111,TRUE,0.0634920634920634,1.43420580853352
0.25,5,72,4,0.0555555555555556,1.56739811912226,0.111111111111111,TRUE,0.0740740740740741,1.56739811912226
0.25,6,55,3,0.0545454545454545,1.29310344827586,0.0833333333333333,TRUE,0.0659340659340659,1.29310344827586
0.25,7,47,2,0.0425531914893617,0.914494741655236,0.0555555555555556,TRUE,0.0481927710843374,0.914494741655236
0.25,8,40,2,0.05,0.97323600973236,0.0555555555555556,TRUE,0.0526315789473684,0.97323600973236
0.25,9,36,2,0.0555555555555556,1,0.0555555555555556,TRUE,0.0555555555555556,1
0.25,10,32,2,0.0625,1.01729399796541,0.0555555555555556,TRUE,0.0588235294117647,1.01729399796541
0.25,11,24,1,0.0416666666666667,0.611246943765281,0.0277777777777778,TRUE,0.0333333333333334,0.611246943765281
