ldw,rho,floor,engine,n_test,flagged,regions,tp_reg,tp_qtn,n_qtn,n_qtn_legacy,prec,rec,cell,tag,env
0.05,0.65,5,emx,10023,5,5,5,5,10,10,1,0.5,V2_c1,bgs,4
0.05,0.65,5,lfm,10023,4,4,4,4,10,10,1,0.4,V2_c1,bgs,4
0.0125,0.35,1,emx,86525,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.0125,0.35,1,lfm,86525,4,4,3,3,9,9,0.75,0.333333333333333,V2_c1,bgs,5
0.0125,0.35,2,emx,40135,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.35,2,lfm,40135,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.0125,0.35,5,emx,9819,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.0125,0.35,5,lfm,9819,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.0125,0.5,1,emx,85292,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.0125,0.5,1,lfm,85292,4,4,3,3,9,9,0.75,0.333333333333333,V2_c1,bgs,5
0.0125,0.5,2,emx,39200,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.5,2,lfm,39200,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.0125,0.5,5,emx,9572,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.5,5,lfm,9572,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.0125,0.65,1,emx,83943,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.0125,0.65,1,lfm,83943,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.0125,0.65,2,emx,38369,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.65,2,lfm,38369,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.65,5,emx,9256,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.0125,0.65,5,lfm,9256,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.35,1,emx,86877,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.025,0.35,1,lfm,86877,3,3,3,3,9,9,1,0.333333333333333,V2_c1,bgs,5
0.025,0.35,2,emx,40465,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.025,0.35,2,lfm,40465,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.35,5,emx,9929,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.025,0.35,5,lfm,9929,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.5,1,emx,86617,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.025,0.5,1,lfm,86617,4,4,3,3,9,9,0.75,0.333333333333333,V2_c1,bgs,5
0.025,0.5,2,emx,40246,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.025,0.5,2,lfm,40246,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.5,5,emx,9814,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.025,0.5,5,lfm,9814,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.65,1,emx,86353,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.025,0.65,1,lfm,86353,4,4,3,3,9,9,0.75,0.333333333333333,V2_c1,bgs,5
0.025,0.65,2,emx,40037,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.025,0.65,2,lfm,40037,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.025,0.65,5,emx,9707,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.025,0.65,5,lfm,9707,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.35,1,emx,86951,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.35,1,lfm,86951,3,3,3,3,9,9,1,0.333333333333333,V2_c1,bgs,5
0.05,0.35,2,emx,40534,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.05,0.35,2,lfm,40534,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.35,5,emx,9962,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.35,5,lfm,9962,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.5,1,emx,86883,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.5,1,lfm,86883,3,3,3,3,9,9,1,0.333333333333333,V2_c1,bgs,5
0.05,0.5,2,emx,40477,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.05,0.5,2,lfm,40477,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.5,5,emx,9918,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.5,5,lfm,9918,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.65,1,emx,86801,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.65,1,lfm,86801,3,3,3,3,9,9,1,0.333333333333333,V2_c1,bgs,5
0.05,0.65,2,emx,40409,0,0,0,0,9,9,0,0,V2_c1,bgs,5
0.05,0.65,2,lfm,40409,2,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.05,0.65,5,emx,9870,1,1,1,1,9,9,1,0.111111111111111,V2_c1,bgs,5
0.05,0.65,5,lfm,9870,3,2,2,2,9,9,1,0.222222222222222,V2_c1,bgs,5
0.0125,0.35,1,emx,87917,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.0125,0.35,1,lfm,87917,22,21,4,4,12,12,0.19047619047619,0.333333333333333,V2_c1,bgs,6
0.0125,0.35,2,emx,40891,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.0125,0.35,2,lfm,40891,28,27,6,6,12,12,0.222222222222222,0.5,V2_c1,bgs,6
0.0125,0.35,5,emx,10107,8,8,3,3,12,12,0.375,0.25,V2_c1,bgs,6
0.0125,0.35,5,lfm,10107,24,24,5,5,12,12,0.208333333333333,0.416666666666667,V2_c1,bgs,6
0.0125,0.5,1,emx,86696,17,17,3,3,12,12,0.176470588235294,0.25,V2_c1,bgs,6
0.0125,0.5,1,lfm,86696,21,20,4,4,12,12,0.2,0.333333333333333,V2_c1,bgs,6
0.0125,0.5,2,emx,39978,17,17,3,3,12,12,0.176470588235294,0.25,V2_c1,bgs,6
0.0125,0.5,2,lfm,39978,24,23,5,5,12,12,0.217391304347826,0.416666666666667,V2_c1,bgs,6
0.0125,0.5,5,emx,9860,11,11,4,4,12,12,0.363636363636364,0.333333333333333,V2_c1,bgs,6
0.0125,0.5,5,lfm,9860,24,24,5,5,12,12,0.208333333333333,0.416666666666667,V2_c1,bgs,6
0.0125,0.65,1,emx,85194,16,16,2,2,12,12,0.125,0.166666666666667,V2_c1,bgs,6
0.0125,0.65,1,lfm,85194,20,19,4,4,12,12,0.210526315789474,0.333333333333333,V2_c1,bgs,6
0.0125,0.65,2,emx,39076,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.0125,0.65,2,lfm,39076,24,23,4,4,12,12,0.173913043478261,0.333333333333333,V2_c1,bgs,6
0.0125,0.65,5,emx,9582,15,15,4,4,12,12,0.266666666666667,0.333333333333333,V2_c1,bgs,6
0.0125,0.65,5,lfm,9582,28,28,5,5,12,12,0.178571428571429,0.416666666666667,V2_c1,bgs,6
0.025,0.35,1,emx,88297,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.025,0.35,1,lfm,88297,31,29,6,6,12,12,0.206896551724138,0.5,V2_c1,bgs,6
0.025,0.35,2,emx,41245,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.025,0.35,2,lfm,41245,31,28,6,6,12,12,0.214285714285714,0.5,V2_c1,bgs,6
0.025,0.35,5,emx,10230,8,8,3,3,12,12,0.375,0.25,V2_c1,bgs,6
0.025,0.35,5,lfm,10230,20,20,5,5,12,12,0.25,0.416666666666667,V2_c1,bgs,6
0.025,0.5,1,emx,88045,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.025,0.5,1,lfm,88045,30,28,5,5,12,12,0.178571428571429,0.416666666666667,V2_c1,bgs,6
0.025,0.5,2,emx,41044,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.025,0.5,2,lfm,41044,31,28,6,6,12,12,0.214285714285714,0.5,V2_c1,bgs,6
0.025,0.5,5,emx,10137,11,11,4,4,12,12,0.363636363636364,0.333333333333333,V2_c1,bgs,6
0.025,0.5,5,lfm,10137,20,20,5,5,12,12,0.25,0.416666666666667,V2_c1,bgs,6
0.025,0.65,1,emx,87797,17,17,2,2,12,12,0.117647058823529,0.166666666666667,V2_c1,bgs,6
0.025,0.65,1,lfm,87797,29,27,4,4,12,12,0.148148148148148,0.333333333333333,V2_c1,bgs,6
0.025,0.65,2,emx,40858,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.025,0.65,2,lfm,40858,30,27,5,5,12,12,0.185185185185185,0.416666666666667,V2_c1,bgs,6
0.025,0.65,5,emx,10033,11,11,4,4,12,12,0.363636363636364,0.333333333333333,V2_c1,bgs,6
0.025,0.65,5,lfm,10033,20,20,5,5,12,12,0.25,0.416666666666667,V2_c1,bgs,6
0.05,0.35,1,emx,88390,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.35,1,lfm,88390,31,29,6,6,12,12,0.206896551724138,0.5,V2_c1,bgs,6
0.05,0.35,2,emx,41333,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.35,2,lfm,41333,31,28,6,6,12,12,0.214285714285714,0.5,V2_c1,bgs,6
0.05,0.35,5,emx,10289,8,8,3,3,12,12,0.375,0.25,V2_c1,bgs,6
0.05,0.35,5,lfm,10289,24,24,5,5,12,12,0.208333333333333,0.416666666666667,V2_c1,bgs,6
0.05,0.5,1,emx,88328,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.5,1,lfm,88328,30,28,5,5,12,12,0.178571428571429,0.416666666666667,V2_c1,bgs,6
0.05,0.5,2,emx,41281,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.5,2,lfm,41281,30,27,6,6,12,12,0.222222222222222,0.5,V2_c1,bgs,6
0.05,0.5,5,emx,10254,8,8,3,3,12,12,0.375,0.25,V2_c1,bgs,6
0.05,0.5,5,lfm,10254,20,20,5,5,12,12,0.25,0.416666666666667,V2_c1,bgs,6
0.05,0.65,1,emx,88278,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.65,1,lfm,88278,30,28,5,5,12,12,0.178571428571429,0.416666666666667,V2_c1,bgs,6
0.05,0.65,2,emx,41242,18,18,3,3,12,12,0.166666666666667,0.25,V2_c1,bgs,6
0.05,0.65,2,lfm,41242,30,27,6,6,12,12,0.222222222222222,0.5,V2_c1,bgs,6
0.05,0.65,5,emx,10234,8,8,3,3,12,12,0.375,0.25,V2_c1,bgs,6
0.05,0.65,5,lfm,10234,20,20,5,5,12,12,0.25,0.416666666666667,V2_c1,bgs,6
0.0125,0.35,1,emx,87389,7,6,4,4,15,15,0.666666666666667,0.266666666666667,V2_c1,bgs,7
0.0125,0.35,1,lfm,87389,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.0125,0.35,2,emx,40525,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.0125,0.35,2,lfm,40525,8,8,6,6,15,15,0.75,0.4,V2_c1,bgs,7
0.0125,0.35,5,emx,9912,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.0125,0.35,5,lfm,9912,5,5,5,5,15,15,1,0.333333333333333,V2_c1,bgs,7
0.0125,0.5,1,emx,86277,7,6,4,4,15,15,0.666666666666667,0.266666666666667,V2_c1,bgs,7
0.0125,0.5,1,lfm,86277,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.0125,0.5,2,emx,39692,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.0125,0.5,2,lfm,39692,8,8,6,6,15,15,0.75,0.4,V2_c1,bgs,7
0.0125,0.5,5,emx,9732,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.0125,0.5,5,lfm,9732,5,5,5,5,15,15,1,0.333333333333333,V2_c1,bgs,7
0.0125,0.65,1,emx,84888,4,4,3,3,15,15,0.75,0.2,V2_c1,bgs,7
0.0125,0.65,1,lfm,84888,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.0125,0.65,2,emx,38804,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.0125,0.65,2,lfm,38804,7,7,5,5,15,15,0.714285714285714,0.333333333333333,V2_c1,bgs,7
0.0125,0.65,5,emx,9437,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.0125,0.65,5,lfm,9437,4,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.025,0.35,1,emx,87735,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.025,0.35,1,lfm,87735,10,10,7,7,15,15,0.7,0.466666666666667,V2_c1,bgs,7
0.025,0.35,2,emx,40839,4,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.025,0.35,2,lfm,40839,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.025,0.35,5,emx,10043,4,4,3,3,15,15,0.75,0.2,V2_c1,bgs,7
0.025,0.35,5,lfm,10043,6,6,5,5,15,15,0.833333333333333,0.333333333333333,V2_c1,bgs,7
0.025,0.5,1,emx,87487,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.025,0.5,1,lfm,87487,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.025,0.5,2,emx,40634,4,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.025,0.5,2,lfm,40634,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.025,0.5,5,emx,9938,4,4,3,3,15,15,0.75,0.2,V2_c1,bgs,7
0.025,0.5,5,lfm,9938,6,6,5,5,15,15,0.833333333333333,0.333333333333333,V2_c1,bgs,7
0.025,0.65,1,emx,87223,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.025,0.65,1,lfm,87223,9,9,6,6,15,15,0.666666666666667,0.4,V2_c1,bgs,7
0.025,0.65,2,emx,40441,4,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.025,0.65,2,lfm,40441,8,8,5,5,15,15,0.625,0.333333333333333,V2_c1,bgs,7
0.025,0.65,5,emx,9824,4,4,3,3,15,15,0.75,0.2,V2_c1,bgs,7
0.025,0.65,5,lfm,9824,5,5,4,4,15,15,0.8,0.266666666666667,V2_c1,bgs,7
0.05,0.35,1,emx,87832,7,6,4,4,15,15,0.666666666666667,0.266666666666667,V2_c1,bgs,7
0.05,0.35,1,lfm,87832,11,10,7,7,15,15,0.7,0.466666666666667,V2_c1,bgs,7
0.05,0.35,2,emx,40934,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.05,0.35,2,lfm,40934,9,8,6,6,15,15,0.75,0.4,V2_c1,bgs,7
0.05,0.35,5,emx,10102,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.05,0.35,5,lfm,10102,5,5,5,5,15,15,1,0.333333333333333,V2_c1,bgs,7
0.05,0.5,1,emx,87770,7,6,4,4,15,15,0.666666666666667,0.266666666666667,V2_c1,bgs,7
0.05,0.5,1,lfm,87770,11,10,7,7,15,15,0.7,0.466666666666667,V2_c1,bgs,7
0.05,0.5,2,emx,40878,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.05,0.5,2,lfm,40878,9,8,6,6,15,15,0.75,0.4,V2_c1,bgs,7
0.05,0.5,5,emx,10069,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.05,0.5,5,lfm,10069,5,5,5,5,15,15,1,0.333333333333333,V2_c1,bgs,7
0.05,0.65,1,emx,87705,7,6,4,4,15,15,0.666666666666667,0.266666666666667,V2_c1,bgs,7
0.05,0.65,1,lfm,87705,11,10,7,7,15,15,0.7,0.466666666666667,V2_c1,bgs,7
0.05,0.65,2,emx,40827,5,4,4,4,15,15,1,0.266666666666667,V2_c1,bgs,7
0.05,0.65,2,lfm,40827,9,8,6,6,15,15,0.75,0.4,V2_c1,bgs,7
0.05,0.65,5,emx,10033,3,3,3,3,15,15,1,0.2,V2_c1,bgs,7
0.05,0.65,5,lfm,10033,5,5,5,5,15,15,1,0.333333333333333,V2_c1,bgs,7
0.0125,0.35,1,emx,87595,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.0125,0.35,1,lfm,87595,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.0125,0.35,2,emx,40579,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.0125,0.35,2,lfm,40579,30,29,3,3,11,11,0.103448275862069,0.272727272727273,V2_c1,bgs,8
0.0125,0.35,5,emx,10117,6,5,1,1,11,11,0.2,0.0909090909090909,V2_c1,bgs,8
0.0125,0.35,5,lfm,10117,9,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.0125,0.5,1,emx,86425,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.0125,0.5,1,lfm,86425,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.0125,0.5,2,emx,39677,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.0125,0.5,2,lfm,39677,29,28,3,3,11,11,0.107142857142857,0.272727272727273,V2_c1,bgs,8
0.0125,0.5,5,emx,9885,7,6,2,2,11,11,0.333333333333333,0.181818181818182,V2_c1,bgs,8
0.0125,0.5,5,lfm,9885,11,10,3,3,11,11,0.3,0.272727272727273,V2_c1,bgs,8
0.0125,0.65,1,emx,84970,8,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.0125,0.65,1,lfm,84970,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.0125,0.65,2,emx,38769,14,13,2,2,11,11,0.153846153846154,0.181818181818182,V2_c1,bgs,8
0.0125,0.65,2,lfm,38769,27,26,3,3,11,11,0.115384615384615,0.272727272727273,V2_c1,bgs,8
0.0125,0.65,5,emx,9566,8,7,2,2,11,11,0.285714285714286,0.181818181818182,V2_c1,bgs,8
0.0125,0.65,5,lfm,9566,12,11,3,3,11,11,0.272727272727273,0.272727272727273,V2_c1,bgs,8
0.025,0.35,1,emx,87965,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.025,0.35,1,lfm,87965,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.025,0.35,2,emx,40915,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.025,0.35,2,lfm,40915,30,29,3,3,11,11,0.103448275862069,0.272727272727273,V2_c1,bgs,8
0.025,0.35,5,emx,10259,7,6,1,1,11,11,0.166666666666667,0.0909090909090909,V2_c1,bgs,8
0.025,0.35,5,lfm,10259,9,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.025,0.5,1,emx,87728,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.025,0.5,1,lfm,87728,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.025,0.5,2,emx,40717,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.025,0.5,2,lfm,40717,29,28,2,2,11,11,0.0714285714285714,0.181818181818182,V2_c1,bgs,8
0.025,0.5,5,emx,10155,7,6,1,1,11,11,0.166666666666667,0.0909090909090909,V2_c1,bgs,8
0.025,0.5,5,lfm,10155,9,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.025,0.65,1,emx,87509,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.025,0.65,1,lfm,87509,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.025,0.65,2,emx,40566,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.025,0.65,2,lfm,40566,29,28,2,2,11,11,0.0714285714285714,0.181818181818182,V2_c1,bgs,8
0.025,0.65,5,emx,10056,7,6,1,1,11,11,0.166666666666667,0.0909090909090909,V2_c1,bgs,8
0.025,0.65,5,lfm,10056,9,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.05,0.35,1,emx,88028,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.05,0.35,1,lfm,88028,20,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.05,0.35,2,emx,40973,17,16,2,2,11,11,0.125,0.181818181818182,V2_c1,bgs,8
0.05,0.35,2,lfm,40973,30,29,3,3,11,11,0.103448275862069,0.272727272727273,V2_c1,bgs,8
0.05,0.35,5,emx,10296,7,6,1,1,11,11,0.166666666666667,0.0909090909090909,V2_c1,bgs,8
0.05,0.35,5,lfm,10296,9,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.05,0.5,1,emx,87967,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.05,0.5,1,lfm,87967,19,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.05,0.5,2,emx,40920,15,15,2,2,11,11,0.133333333333333,0.181818181818182,V2_c1,bgs,8
0.05,0.5,2,lfm,40920,29,29,3,3,11,11,0.103448275862069,0.272727272727273,V2_c1,bgs,8
0.05,0.5,5,emx,10266,5,5,1,1,11,11,0.2,0.0909090909090909,V2_c1,bgs,8
0.05,0.5,5,lfm,10266,8,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.05,0.65,1,emx,87909,9,9,2,2,11,11,0.222222222222222,0.181818181818182,V2_c1,bgs,8
0.05,0.65,1,lfm,87909,19,19,2,2,11,11,0.105263157894737,0.181818181818182,V2_c1,bgs,8
0.05,0.65,2,emx,40881,15,15,2,2,11,11,0.133333333333333,0.181818181818182,V2_c1,bgs,8
0.05,0.65,2,lfm,40881,29,29,3,3,11,11,0.103448275862069,0.272727272727273,V2_c1,bgs,8
0.05,0.65,5,emx,10233,5,5,1,1,11,11,0.2,0.0909090909090909,V2_c1,bgs,8
0.05,0.65,5,lfm,10233,8,8,2,2,11,11,0.25,0.181818181818182,V2_c1,bgs,8
0.0125,0.35,1,emx,87552,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,1,lfm,87552,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,2,emx,40745,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,2,lfm,40745,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,5,emx,10041,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,5,lfm,10041,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,1,emx,86313,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,1,lfm,86313,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,2,emx,39795,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,2,lfm,39795,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,5,emx,9785,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.5,5,lfm,9785,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,1,emx,84825,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,1,lfm,84825,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,2,emx,38877,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,2,lfm,38877,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,5,emx,9495,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.65,5,lfm,9495,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,1,emx,87922,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,1,lfm,87922,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,2,emx,41096,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,2,lfm,41096,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,5,emx,10169,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.35,5,lfm,10169,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,1,emx,87695,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,1,lfm,87695,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,2,emx,40904,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,2,lfm,40904,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,5,emx,10059,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.5,5,lfm,10059,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,1,emx,87410,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,1,lfm,87410,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,2,emx,40694,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,2,lfm,40694,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,5,emx,9938,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.025,0.65,5,lfm,9938,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,1,emx,88020,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,1,lfm,88020,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,2,emx,41187,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,2,lfm,41187,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,5,emx,10232,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.35,5,lfm,10232,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,1,emx,87954,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,1,lfm,87954,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,2,emx,41128,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,2,lfm,41128,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,5,emx,10194,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.5,5,lfm,10194,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,1,emx,87899,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,1,lfm,87899,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,2,emx,41082,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,2,lfm,41082,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,5,emx,10156,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.05,0.65,5,lfm,10156,0,0,0,0,11,10,0,0,V2_c1,bgs,9
0.0125,0.35,1,emx,103938,2,2,1,1,10,10,0.5,0.1,V2_c1,nobgs,1
