cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V1_c1.5,bgs,6,lfmm,0.85,5,20,70,7,0.035,81,8,0.0395061728395062
V1_c1.5,bgs,6,lfmm,0.85,10,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,6,emmax,0.9,2,20,56,3,0.00803571428571429,85,5,0.0147058823529412
V1_c1.5,bgs,6,emmax,0.9,3,20,45,3,0.01,64,5,0.01953125
V1_c1.5,bgs,6,emmax,0.9,5,20,31,3,0.0145161290322581,41,3,0.0109756097560976
V1_c1.5,bgs,6,emmax,0.9,10,20,17,3,0.0264705882352941,25,3,0.018
V1_c1.5,bgs,6,lfmm,0.9,2,20,113,8,0.0283185840707965,146,8,0.0219178082191781
V1_c1.5,bgs,6,lfmm,0.9,3,20,89,8,0.0359550561797753,116,8,0.0275862068965517
V1_c1.5,bgs,6,lfmm,0.9,5,20,70,7,0.035,82,8,0.0390243902439024
V1_c1.5,bgs,6,lfmm,0.9,10,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,6,emmax,0.95,2,20,57,3,0.00789473684210526,85,5,0.0147058823529412
V1_c1.5,bgs,6,emmax,0.95,3,20,45,3,0.01,64,5,0.01953125
V1_c1.5,bgs,6,emmax,0.95,5,20,31,3,0.0145161290322581,41,3,0.0109756097560976
V1_c1.5,bgs,6,emmax,0.95,10,20,17,3,0.0264705882352941,25,3,0.018
V1_c1.5,bgs,6,lfmm,0.95,2,20,113,8,0.0283185840707965,146,8,0.0219178082191781
V1_c1.5,bgs,6,lfmm,0.95,3,20,89,8,0.0359550561797753,116,8,0.0275862068965517
V1_c1.5,bgs,6,lfmm,0.95,5,20,70,7,0.035,82,8,0.0390243902439024
V1_c1.5,bgs,6,lfmm,0.95,10,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,6,emmax,0.99,2,20,58,3,0.00775862068965517,85,5,0.0147058823529412
V1_c1.5,bgs,6,emmax,0.99,3,20,45,3,0.01,64,5,0.01953125
V1_c1.5,bgs,6,emmax,0.99,5,20,31,3,0.0145161290322581,42,3,0.0107142857142857
V1_c1.5,bgs,6,emmax,0.99,10,20,17,3,0.0264705882352941,25,3,0.018
V1_c1.5,bgs,6,lfmm,0.99,2,20,113,8,0.0283185840707965,146,8,0.0219178082191781
V1_c1.5,bgs,6,lfmm,0.99,3,20,89,8,0.0359550561797753,116,8,0.0275862068965517
V1_c1.5,bgs,6,lfmm,0.99,5,20,70,7,0.035,82,8,0.0390243902439024
V1_c1.5,bgs,6,lfmm,0.99,10,20,38,6,0.0473684210526316,55,7,0.0445454545454545
V1_c1.5,bgs,7,emmax,0.5,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.5,3,23,4,1,0.0108695652173913,21,6,0.0745341614906832
V1_c1.5,bgs,7,emmax,0.5,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.5,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.5,2,23,63,7,0.0338164251207729,113,9,0.0311658330126972
V1_c1.5,bgs,7,lfmm,0.5,3,23,45,6,0.0347826086956522,77,9,0.0457368718238284
V1_c1.5,bgs,7,lfmm,0.5,5,23,26,6,0.0602006688963211,43,6,0.0364004044489383
V1_c1.5,bgs,7,lfmm,0.5,10,23,12,6,0.130434782608696,22,6,0.0711462450592885
V1_c1.5,bgs,7,emmax,0.6,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.6,3,23,4,1,0.0108695652173913,22,6,0.0711462450592885
V1_c1.5,bgs,7,emmax,0.6,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.6,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.6,2,23,62,6,0.0252454417952314,114,9,0.0308924485125858
V1_c1.5,bgs,7,lfmm,0.6,3,23,44,5,0.024703557312253,79,9,0.0445789763346175
V1_c1.5,bgs,7,lfmm,0.6,5,23,25,5,0.0434782608695652,43,6,0.0364004044489383
V1_c1.5,bgs,7,lfmm,0.6,10,23,12,5,0.0905797101449275,23,6,0.0680529300567108
V1_c1.5,bgs,7,emmax,0.75,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.75,3,23,4,1,0.0108695652173913,22,6,0.0711462450592885
V1_c1.5,bgs,7,emmax,0.75,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.75,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.75,2,23,62,6,0.0252454417952314,104,8,0.0267558528428094
V1_c1.5,bgs,7,lfmm,0.75,3,23,46,5,0.0236294896030246,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,0.75,5,23,25,5,0.0434782608695652,45,5,0.0241545893719807
V1_c1.5,bgs,7,lfmm,0.75,10,23,12,5,0.0905797101449275,23,5,0.0472589792060492
V1_c1.5,bgs,7,emmax,0.85,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.85,3,23,4,1,0.0108695652173913,24,7,0.088768115942029
V1_c1.5,bgs,7,emmax,0.85,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.85,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.85,2,23,61,7,0.0349251603706344,102,8,0.0272804774083546
V1_c1.5,bgs,7,lfmm,0.85,3,23,46,6,0.0340264650283554,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,0.85,5,23,25,5,0.0434782608695652,48,6,0.0326086956521739
V1_c1.5,bgs,7,lfmm,0.85,10,23,13,5,0.0836120401337793,24,5,0.0452898550724638
V1_c1.5,bgs,7,emmax,0.9,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.9,3,23,4,1,0.0108695652173913,24,7,0.088768115942029
V1_c1.5,bgs,7,emmax,0.9,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.9,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.9,2,23,61,7,0.0349251603706344,100,8,0.0278260869565217
V1_c1.5,bgs,7,lfmm,0.9,3,23,47,6,0.0333024976873265,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,0.9,5,23,25,5,0.0434782608695652,50,7,0.0426086956521739
V1_c1.5,bgs,7,lfmm,0.9,10,23,13,5,0.0836120401337793,25,5,0.0434782608695652
V1_c1.5,bgs,7,emmax,0.95,2,23,7,1,0.0062111801242236,30,8,0.0927536231884058
V1_c1.5,bgs,7,emmax,0.95,3,23,4,1,0.0108695652173913,25,8,0.111304347826087
V1_c1.5,bgs,7,emmax,0.95,5,23,2,1,0.0217391304347826,15,6,0.104347826086957
V1_c1.5,bgs,7,emmax,0.95,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.95,2,23,61,7,0.0349251603706344,98,8,0.028393966282165
V1_c1.5,bgs,7,lfmm,0.95,3,23,48,7,0.0443840579710145,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,0.95,5,23,25,5,0.0434782608695652,52,7,0.0409698996655518
V1_c1.5,bgs,7,lfmm,0.95,10,23,13,5,0.0836120401337793,26,5,0.0418060200668896
V1_c1.5,bgs,7,emmax,0.99,2,23,7,1,0.0062111801242236,31,8,0.0897615708274895
V1_c1.5,bgs,7,emmax,0.99,3,23,4,1,0.0108695652173913,25,8,0.111304347826087
V1_c1.5,bgs,7,emmax,0.99,5,23,2,1,0.0217391304347826,16,6,0.0978260869565217
V1_c1.5,bgs,7,emmax,0.99,10,23,2,1,0.0217391304347826,9,5,0.120772946859903
V1_c1.5,bgs,7,lfmm,0.99,2,23,62,7,0.0343618513323983,97,8,0.028686687584043
V1_c1.5,bgs,7,lfmm,0.99,3,23,48,7,0.0443840579710145,75,8,0.0371014492753623
V1_c1.5,bgs,7,lfmm,0.99,5,23,25,5,0.0434782608695652,52,7,0.0409698996655518
V1_c1.5,bgs,7,lfmm,0.99,10,23,13,5,0.0836120401337793,26,5,0.0418060200668896
V1_c1.5,bgs,8,emmax,0.5,2,21,45,7,0.0518518518518519,78,7,0.0299145299145299
V1_c1.5,bgs,8,emmax,0.5,3,21,32,7,0.0729166666666667,54,7,0.0432098765432099
V1_c1.5,bgs,8,emmax,0.5,5,21,18,6,0.0952380952380952,37,7,0.0630630630630631
V1_c1.5,bgs,8,emmax,0.5,10,21,11,6,0.155844155844156,16,6,0.107142857142857
V1_c1.5,bgs,8,lfmm,0.5,2,21,54,7,0.0432098765432099,76,8,0.0401002506265664
V1_c1.5,bgs,8,lfmm,0.5,3,21,41,6,0.0418118466898955,54,7,0.0432098765432099
V1_c1.5,bgs,8,lfmm,0.5,5,21,30,6,0.0571428571428571,38,7,0.0614035087719298
V1_c1.5,bgs,8,lfmm,0.5,10,21,16,5,0.0744047619047619,24,6,0.0714285714285714
V1_c1.5,bgs,8,emmax,0.6,2,21,45,7,0.0518518518518519,79,7,0.029535864978903
V1_c1.5,bgs,8,emmax,0.6,3,21,32,7,0.0729166666666667,54,7,0.0432098765432099
V1_c1.5,bgs,8,emmax,0.6,5,21,19,6,0.0902255639097744,36,7,0.0648148148148148
V1_c1.5,bgs,8,emmax,0.6,10,21,11,6,0.155844155844156,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.6,2,21,54,7,0.0432098765432099,80,8,0.0380952380952381
V1_c1.5,bgs,8,lfmm,0.6,3,21,40,6,0.0428571428571428,56,7,0.0416666666666667
V1_c1.5,bgs,8,lfmm,0.6,5,21,30,6,0.0571428571428571,40,7,0.0583333333333333
V1_c1.5,bgs,8,lfmm,0.6,10,21,17,5,0.0700280112044818,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,0.75,2,21,45,7,0.0518518518518519,79,7,0.029535864978903
V1_c1.5,bgs,8,emmax,0.75,3,21,32,7,0.0729166666666667,55,7,0.0424242424242424
V1_c1.5,bgs,8,emmax,0.75,5,21,19,6,0.0902255639097744,38,7,0.0614035087719298
V1_c1.5,bgs,8,emmax,0.75,10,21,12,6,0.142857142857143,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.75,2,21,55,7,0.0424242424242424,80,8,0.0380952380952381
V1_c1.5,bgs,8,lfmm,0.75,3,21,40,6,0.0428571428571428,57,7,0.0409356725146199
V1_c1.5,bgs,8,lfmm,0.75,5,21,30,6,0.0571428571428571,40,7,0.0583333333333333
V1_c1.5,bgs,8,lfmm,0.75,10,21,17,5,0.0700280112044818,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,0.85,2,21,45,7,0.0518518518518519,79,7,0.029535864978903
V1_c1.5,bgs,8,emmax,0.85,3,21,32,7,0.0729166666666667,55,7,0.0424242424242424
V1_c1.5,bgs,8,emmax,0.85,5,21,19,6,0.0902255639097744,38,7,0.0614035087719298
V1_c1.5,bgs,8,emmax,0.85,10,21,12,6,0.142857142857143,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.85,2,21,56,7,0.0416666666666667,80,8,0.0380952380952381
V1_c1.5,bgs,8,lfmm,0.85,3,21,40,6,0.0428571428571428,57,7,0.0409356725146199
V1_c1.5,bgs,8,lfmm,0.85,5,21,30,6,0.0571428571428571,41,7,0.0569105691056911
V1_c1.5,bgs,8,lfmm,0.85,10,21,17,5,0.0700280112044818,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,0.9,2,21,45,7,0.0518518518518519,79,7,0.029535864978903
V1_c1.5,bgs,8,emmax,0.9,3,21,32,7,0.0729166666666667,55,7,0.0424242424242424
V1_c1.5,bgs,8,emmax,0.9,5,21,19,6,0.0902255639097744,38,7,0.0614035087719298
V1_c1.5,bgs,8,emmax,0.9,10,21,12,6,0.142857142857143,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.9,2,21,56,7,0.0416666666666667,81,8,0.0376249265138154
V1_c1.5,bgs,8,lfmm,0.9,3,21,40,6,0.0428571428571428,58,7,0.0402298850574713
V1_c1.5,bgs,8,lfmm,0.9,5,21,30,6,0.0571428571428571,41,7,0.0569105691056911
V1_c1.5,bgs,8,lfmm,0.9,10,21,17,5,0.0700280112044818,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,0.95,2,21,45,7,0.0518518518518519,79,7,0.029535864978903
V1_c1.5,bgs,8,emmax,0.95,3,21,32,7,0.0729166666666667,55,7,0.0424242424242424
V1_c1.5,bgs,8,emmax,0.95,5,21,19,6,0.0902255639097744,38,7,0.0614035087719298
V1_c1.5,bgs,8,emmax,0.95,10,21,12,6,0.142857142857143,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.95,2,21,56,7,0.0416666666666667,81,8,0.0376249265138154
V1_c1.5,bgs,8,lfmm,0.95,3,21,40,6,0.0428571428571428,58,7,0.0402298850574713
V1_c1.5,bgs,8,lfmm,0.95,5,21,30,6,0.0571428571428571,41,7,0.0569105691056911
V1_c1.5,bgs,8,lfmm,0.95,10,21,17,5,0.0700280112044818,26,6,0.0659340659340659
V1_c1.5,bgs,8,emmax,0.99,2,21,45,7,0.0518518518518519,80,7,0.0291666666666667
V1_c1.5,bgs,8,emmax,0.99,3,21,32,7,0.0729166666666667,55,7,0.0424242424242424
V1_c1.5,bgs,8,emmax,0.99,5,21,19,6,0.0902255639097744,38,7,0.0614035087719298
V1_c1.5,bgs,8,emmax,0.99,10,21,12,6,0.142857142857143,17,6,0.100840336134454
V1_c1.5,bgs,8,lfmm,0.99,2,21,56,7,0.0416666666666667,80,8,0.0380952380952381
V1_c1.5,bgs,8,lfmm,0.99,3,21,40,6,0.0428571428571428,58,8,0.0525451559934319
V1_c1.5,bgs,8,lfmm,0.99,5,21,30,6,0.0571428571428571,41,8,0.0743321718931475
V1_c1.5,bgs,8,lfmm,0.99,10,21,17,5,0.0700280112044818,26,7,0.0897435897435897
V1_c1.5,bgs,9,emmax,0.5,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.5,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.5,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.5,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.5,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.5,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.5,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.5,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.6,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.6,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.6,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.6,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.6,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.6,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.6,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.6,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.75,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.75,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.75,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.75,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.75,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.75,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.75,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.75,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.85,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.85,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.85,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.85,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.85,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.85,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.85,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.85,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.9,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.9,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.9,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.9,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.9,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.9,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.9,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.9,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.95,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.95,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.95,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.95,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.95,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.95,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.95,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.95,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,9,emmax,0.99,2,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.99,3,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.99,5,30,0,0,0,0,0,0
V1_c1.5,bgs,9,emmax,0.99,10,30,0,0,0,0,0,0
V1_c1.5,bgs,9,lfmm,0.99,2,30,3,2,0.0444444444444444,8,3,0.0375
V1_c1.5,bgs,9,lfmm,0.99,3,30,3,2,0.0444444444444444,7,3,0.0428571428571429
V1_c1.5,bgs,9,lfmm,0.99,5,30,2,2,0.0666666666666667,5,3,0.06
V1_c1.5,bgs,9,lfmm,0.99,10,30,2,2,0.0666666666666667,4,2,0.0333333333333333
V1_c1.5,bgs,10,emmax,0.5,2,19,23,3,0.0205949656750572,56,6,0.0338345864661654
V1_c1.5,bgs,10,emmax,0.5,3,19,14,2,0.0150375939849624,41,5,0.0320924261874198
V1_c1.5,bgs,10,emmax,0.5,5,19,10,2,0.0210526315789474,25,4,0.0336842105263158
V1_c1.5,bgs,10,emmax,0.5,10,19,7,2,0.0300751879699248,16,4,0.0526315789473684
V1_c1.5,bgs,10,lfmm,0.5,2,19,22,4,0.0382775119617225,65,7,0.0396761133603239
V1_c1.5,bgs,10,lfmm,0.5,3,19,19,4,0.0443213296398892,43,7,0.0599755201958384
V1_c1.5,bgs,10,lfmm,0.5,5,19,13,3,0.0364372469635628,29,6,0.0653357531760436
V1_c1.5,bgs,10,lfmm,0.5,10,19,6,3,0.0789473684210526,17,6,0.111455108359133
V1_c1.5,bgs,10,emmax,0.6,2,19,23,3,0.0205949656750572,55,6,0.0344497607655502
V1_c1.5,bgs,10,emmax,0.6,3,19,14,2,0.0150375939849624,42,5,0.031328320802005
V1_c1.5,bgs,10,emmax,0.6,5,19,10,2,0.0210526315789474,25,4,0.0336842105263158
V1_c1.5,bgs,10,emmax,0.6,10,19,7,2,0.0300751879699248,16,4,0.0526315789473684
V1_c1.5,bgs,10,lfmm,0.6,2,19,22,4,0.0382775119617225,63,7,0.0409356725146199
V1_c1.5,bgs,10,lfmm,0.6,3,19,19,4,0.0443213296398892,44,7,0.0586124401913876
V1_c1.5,bgs,10,lfmm,0.6,5,19,13,3,0.0364372469635628,29,6,0.0653357531760436
V1_c1.5,bgs,10,lfmm,0.6,10,19,6,3,0.0789473684210526,18,6,0.105263157894737
V1_c1.5,bgs,10,emmax,0.75,2,19,23,3,0.0205949656750572,56,6,0.0338345864661654
V1_c1.5,bgs,10,emmax,0.75,3,19,14,2,0.0150375939849624,42,5,0.031328320802005
V1_c1.5,bgs,10,emmax,0.75,5,19,10,2,0.0210526315789474,25,4,0.0336842105263158
V1_c1.5,bgs,10,emmax,0.75,10,19,7,2,0.0300751879699248,16,4,0.0526315789473684
V1_c1.5,bgs,10,lfmm,0.75,2,19,22,4,0.0382775119617225,62,7,0.0415959252971138
V1_c1.5,bgs,10,lfmm,0.75,3,19,19,4,0.0443213296398892,44,7,0.0586124401913876
V1_c1.5,bgs,10,lfmm,0.75,5,19,13,3,0.0364372469635628,29,6,0.0653357531760436
V1_c1.5,bgs,10,lfmm,0.75,10,19,6,3,0.0789473684210526,18,6,0.105263157894737
V1_c1.5,bgs,10,emmax,0.85,2,19,23,3,0.0205949656750572,54,6,0.0350877192982456
V1_c1.5,bgs,10,emmax,0.85,3,19,14,2,0.0150375939849624,41,5,0.0320924261874198
V1_c1.5,bgs,10,emmax,0.85,5,19,10,2,0.0210526315789474,24,4,0.0350877192982456
V1_c1.5,bgs,10,emmax,0.85,10,19,7,2,0.0300751879699248,15,4,0.056140350877193
V1_c1.5,bgs,10,lfmm,0.85,2,19,22,4,0.0382775119617225,61,7,0.0422778257118205
V1_c1.5,bgs,10,lfmm,0.85,3,19,19,4,0.0443213296398892,43,7,0.0599755201958384
V1_c1.5,bgs,10,lfmm,0.85,5,19,13,3,0.0364372469635628,28,6,0.0676691729323308
V1_c1.5,bgs,10,lfmm,0.85,10,19,6,3,0.0789473684210526,18,6,0.105263157894737
V1_c1.5,bgs,10,emmax,0.9,2,19,23,3,0.0205949656750572,53,6,0.0357497517378352
V1_c1.5,bgs,10,emmax,0.9,3,19,15,2,0.0140350877192982,40,5,0.0328947368421053
V1_c1.5,bgs,10,emmax,0.9,5,19,10,2,0.0210526315789474,23,4,0.0366132723112128
V1_c1.5,bgs,10,emmax,0.9,10,19,7,2,0.0300751879699248,15,4,0.056140350877193
V1_c1.5,bgs,10,lfmm,0.9,2,19,22,4,0.0382775119617225,60,7,0.0429824561403509
V1_c1.5,bgs,10,lfmm,0.9,3,19,19,4,0.0443213296398892,42,7,0.0614035087719298
V1_c1.5,bgs,10,lfmm,0.9,5,19,13,3,0.0364372469635628,27,6,0.0701754385964912
V1_c1.5,bgs,10,lfmm,0.9,10,19,6,3,0.0789473684210526,18,6,0.105263157894737
V1_c1.5,bgs,10,emmax,0.95,2,19,23,3,0.0205949656750572,54,6,0.0350877192982456
V1_c1.5,bgs,10,emmax,0.95,3,19,15,2,0.0140350877192982,40,5,0.0328947368421053
V1_c1.5,bgs,10,emmax,0.95,5,19,10,2,0.0210526315789474,23,4,0.0366132723112128
V1_c1.5,bgs,10,emmax,0.95,10,19,7,2,0.0300751879699248,15,4,0.056140350877193
V1_c1.5,bgs,10,lfmm,0.95,2,19,22,4,0.0382775119617225,59,7,0.0437109723461195
V1_c1.5,bgs,10,lfmm,0.95,3,19,19,4,0.0443213296398892,41,7,0.0629011553273428
V1_c1.5,bgs,10,lfmm,0.95,5,19,13,3,0.0364372469635628,27,6,0.0701754385964912
V1_c1.5,bgs,10,lfmm,0.95,10,19,6,3,0.0789473684210526,18,6,0.105263157894737
V1_c1.5,bgs,10,emmax,0.99,2,19,23,3,0.0205949656750572,54,6,0.0350877192982456
V1_c1.5,bgs,10,emmax,0.99,3,19,15,2,0.0140350877192982,41,5,0.0320924261874198
V1_c1.5,bgs,10,emmax,0.99,5,19,10,2,0.0210526315789474,23,4,0.0366132723112128
V1_c1.5,bgs,10,emmax,0.99,10,19,7,2,0.0300751879699248,15,4,0.056140350877193
V1_c1.5,bgs,10,lfmm,0.99,2,19,22,4,0.0382775119617225,58,7,0.044464609800363
V1_c1.5,bgs,10,lfmm,0.99,3,19,19,4,0.0443213296398892,40,7,0.0644736842105263
V1_c1.5,bgs,10,lfmm,0.99,5,19,13,3,0.0364372469635628,26,6,0.0728744939271255
V1_c1.5,bgs,10,lfmm,0.99,10,19,6,3,0.0789473684210526,17,6,0.111455108359133
V1_c1.5,nobgs,1,emmax,0.5,2,22,14,8,0.207792207792208,30,11,0.183333333333333
V1_c1.5,nobgs,1,emmax,0.5,3,22,11,8,0.264462809917355,24,10,0.189393939393939
V1_c1.5,nobgs,1,emmax,0.5,5,22,10,7,0.222727272727273,18,10,0.252525252525253
V1_c1.5,nobgs,1,emmax,0.5,10,22,6,5,0.189393939393939,13,9,0.283216783216783
V1_c1.5,nobgs,1,lfmm,0.5,2,22,10,6,0.163636363636364,27,9,0.136363636363636
V1_c1.5,nobgs,1,lfmm,0.5,3,22,9,6,0.181818181818182,18,8,0.161616161616162
V1_c1.5,nobgs,1,lfmm,0.5,5,22,9,6,0.181818181818182,18,8,0.161616161616162
V1_c1.5,nobgs,1,lfmm,0.5,10,22,6,3,0.0681818181818182,14,7,0.159090909090909
V1_c1.5,nobgs,1,emmax,0.6,2,22,14,8,0.207792207792208,32,11,0.171875
V1_c1.5,nobgs,1,emmax,0.6,3,22,11,8,0.264462809917355,24,10,0.189393939393939
V1_c1.5,nobgs,1,emmax,0.6,5,22,10,7,0.222727272727273,18,10,0.252525252525253
V1_c1.5,nobgs,1,emmax,0.6,10,22,6,5,0.189393939393939,14,10,0.324675324675325
V1_c1.5,nobgs,1,lfmm,0.6,2,22,10,6,0.163636363636364,28,9,0.131493506493507
V1_c1.5,nobgs,1,lfmm,0.6,3,22,9,6,0.181818181818182,18,8,0.161616161616162
V1_c1.5,nobgs,1,lfmm,0.6,5,22,9,6,0.181818181818182,18,8,0.161616161616162
V1_c1.5,nobgs,1,lfmm,0.6,10,22,6,3,0.0681818181818182,14,7,0.159090909090909
V1_c1.5,nobgs,1,emmax,0.75,2,22,14,8,0.207792207792208,33,11,0.166666666666667
V1_c1.5,nobgs,1,emmax,0.75,3,22,11,8,0.264462809917355,24,10,0.189393939393939
V1_c1.5,nobgs,1,emmax,0.75,5,22,10,7,0.222727272727273,18,10,0.252525252525253
V1_c1.5,nobgs,1,emmax,0.75,10,22,6,5,0.189393939393939,14,10,0.324675324675325
V1_c1.5,nobgs,1,lfmm,0.75,2,22,10,6,0.163636363636364,28,9,0.131493506493507
V1_c1.5,nobgs,1,lfmm,0.75,3,22,9,6,0.181818181818182,19,8,0.15311004784689
V1_c1.5,nobgs,1,lfmm,0.75,5,22,9,6,0.181818181818182,18,8,0.161616161616162
V1_c1.5,nobgs,1,lfmm,0.75,10,22,6,3,0.0681818181818182,14,7,0.159090909090909
V1_c1.5,nobgs,1,emmax,0.85,2,22,14,8,0.207792207792208,33,11,0.166666666666667
V1_c1.5,nobgs,1,emmax,0.85,3,22,11,8,0.264462809917355,24,10,0.189393939393939
