tag	cell	rep	env	method	r2_axes	mantel_r	n_pop	n_regions	n_FP	fp_prop	any_fp	mean_null
nobgs	V2_c1	6	7	emmax_consensus	0.853578585589107	0.366594961232377	80	0	0		0	0.175
nobgs	V2_c1	6	7	emmax_simes	0.853578585589107	0.366594961232377	80	0	0		0	0.26
nobgs	V2_c1	6	8	emmax_consensus	0.854289113652333	0.312069427611876	80	2	0	0	0	0.175
nobgs	V2_c1	6	8	emmax_simes	0.854289113652333	0.312069427611876	80	2	0	0	0	0.15
nobgs	V2_c1	6	9	emmax_consensus	0.77978955903427	0.323234390023904	80	0	0		0	0.3
nobgs	V2_c1	6	9	emmax_simes	0.77978955903427	0.323234390023904	80	0	0		0	0.105
nobgs	V2_c1	6	10	emmax_consensus	0.807298200862513	0.357974614042931	80	0	0		0	0.18
nobgs	V2_c1	6	10	emmax_simes	0.807298200862513	0.357974614042931	80	0	0		0	0.315
nobgs	V2_c1.5	1	1	emmax_consensus	0.876371721466452	0.516649202971393	80	0	0		0	6.62
nobgs	V2_c1.5	1	1	emmax_simes	0.876371721466452	0.516649202971393	80	0	0		0	3.82
nobgs	V2_c1.5	1	2	emmax_consensus	0.922122870123723	0.478840862646856	80	2	2	1	1	11.845
nobgs	V2_c1.5	1	2	emmax_simes	0.922122870123723	0.478840862646856	80	3	3	1	1	8.775
nobgs	V2_c1.5	1	3	emmax_consensus	0.939989387432317	0.561447881964657	80	1	0	0	0	7.385
nobgs	V2_c1.5	1	3	emmax_simes	0.939989387432317	0.561447881964657	80	0	0		0	5.27
nobgs	V2_c1.5	1	4	emmax_consensus	0.89287219211747	0.527652427272827	80	0	0		0	6.735
nobgs	V2_c1.5	1	4	emmax_simes	0.89287219211747	0.527652427272827	80	0	0		0	4.555
nobgs	V2_c1.5	1	5	emmax_consensus	0.89294770881521	0.415320478024045	80	0	0		0	8.155
nobgs	V2_c1.5	1	5	emmax_simes	0.89294770881521	0.415320478024045	80	2	2	1	1	5.66
nobgs	V2_c1.5	1	6	emmax_consensus	0.879328850408109	0.358759391540157	80	10	9	0.9	1	11.135
nobgs	V2_c1.5	1	6	emmax_simes	0.879328850408109	0.358759391540157	80	3	2	0.666666666666667	1	7.65
nobgs	V2_c1.5	1	7	emmax_consensus	0.911338146208864	0.433251261431761	80	1	0	0	0	11.575
nobgs	V2_c1.5	1	7	emmax_simes	0.911338146208864	0.433251261431761	80	1	0	0	0	8.135
nobgs	V2_c1.5	1	8	emmax_consensus	0.859415780971024	0.347969974413165	80	4	4	1	1	11.2
nobgs	V2_c1.5	1	8	emmax_simes	0.859415780971024	0.347969974413165	80	8	7	0.875	1	8.22
nobgs	V2_c1.5	1	9	emmax_consensus	0.851766170975515	0.381702171040206	80	0	0		0	8.79
nobgs	V2_c1.5	1	9	emmax_simes	0.851766170975515	0.381702171040206	80	0	0		0	6.83
nobgs	V2_c1.5	1	10	emmax_consensus	0.848705802009406	0.375981181932494	80	0	0		0	8.585
nobgs	V2_c1.5	1	10	emmax_simes	0.848705802009406	0.375981181932494	80	0	0		0	6.045
nobgs	V2_c1.5	2	1	emmax_consensus	0.891342247477546	0.538454176908427	80	0	0		0	7.49
nobgs	V2_c1.5	2	1	emmax_simes	0.891342247477546	0.538454176908427	80	0	0		0	5.03
nobgs	V2_c1.5	2	2	emmax_consensus	0.921039660687216	0.488966184105611	80	3	3	1	1	8.015
nobgs	V2_c1.5	2	2	emmax_simes	0.921039660687216	0.488966184105611	80	0	0		0	5.55
nobgs	V2_c1.5	2	3	emmax_consensus	0.92544895035728	0.56741588271134	80	1	1	1	1	8.855
nobgs	V2_c1.5	2	3	emmax_simes	0.92544895035728	0.56741588271134	80	2	2	1	1	6.165
nobgs	V2_c1.5	2	4	emmax_consensus	0.889831277892258	0.510892390231554	80	0	0		0	7.27
nobgs	V2_c1.5	2	4	emmax_simes	0.889831277892258	0.510892390231554	80	0	0		0	5.215
nobgs	V2_c1.5	2	5	emmax_consensus	0.894932804914326	0.434826557282088	80	2	2	1	1	7.855
nobgs	V2_c1.5	2	5	emmax_simes	0.894932804914326	0.434826557282088	80	0	0		0	5.685
nobgs	V2_c1.5	2	6	emmax_consensus	0.87969390177236	0.353995036966818	80	9	9	1	1	6.99
nobgs	V2_c1.5	2	6	emmax_simes	0.87969390177236	0.353995036966818	80	9	9	1	1	5.38
nobgs	V2_c1.5	2	7	emmax_consensus	0.932979673241037	0.421681002508922	80	3	3	1	1	11.64
nobgs	V2_c1.5	2	7	emmax_simes	0.932979673241037	0.421681002508922	80	1	1	1	1	9.485
nobgs	V2_c1.5	2	8	emmax_consensus	0.863666287343252	0.320320486368075	80	5	5	1	1	8.98
nobgs	V2_c1.5	2	8	emmax_simes	0.863666287343252	0.320320486368075	80	5	5	1	1	5.93
nobgs	V2_c1.5	2	9	emmax_consensus	0.842204431484841	0.378482979845746	80	1	1	1	1	10.505
nobgs	V2_c1.5	2	9	emmax_simes	0.842204431484841	0.378482979845746	80	0	0		0	7.43
nobgs	V2_c1.5	2	10	emmax_consensus	0.83977109686911	0.344539320521324	80	0	0		0	7.47
nobgs	V2_c1.5	2	10	emmax_simes	0.83977109686911	0.344539320521324	80	0	0		0	5.8
nobgs	V2_c1.5	5	1	emmax_consensus	0.887172574046043	0.524230174591382	80	0	0		0	6.095
nobgs	V2_c1.5	5	1	emmax_simes	0.887172574046043	0.524230174591382	80	1	1	1	1	4.29
nobgs	V2_c1.5	5	2	emmax_consensus	0.921912141128767	0.480437964152447	80	2	2	1	1	8.51
nobgs	V2_c1.5	5	2	emmax_simes	0.921912141128767	0.480437964152447	80	2	2	1	1	6.575
nobgs	V2_c1.5	5	3	emmax_consensus	0.93009599383217	0.566538435041239	80	3	2	0.666666666666667	1	7.02
nobgs	V2_c1.5	5	3	emmax_simes	0.93009599383217	0.566538435041239	80	0	0		0	6.405
nobgs	V2_c1.5	5	4	emmax_consensus	0.882908011464348	0.516744571620265	80	1	1	1	1	4.065
nobgs	V2_c1.5	5	4	emmax_simes	0.882908011464348	0.516744571620265	80	0	0		0	3.39
nobgs	V2_c1.5	5	5	emmax_consensus	0.906273686385586	0.446715190491727	80	1	1	1	1	8.17
nobgs	V2_c1.5	5	5	emmax_simes	0.906273686385586	0.446715190491727	80	0	0		0	5.785
nobgs	V2_c1.5	5	6	emmax_consensus	0.883438528234511	0.35366950343736	80	2	2	1	1	9.105
nobgs	V2_c1.5	5	6	emmax_simes	0.883438528234511	0.35366950343736	80	1	1	1	1	6.69
nobgs	V2_c1.5	5	7	emmax_consensus	0.928964099290068	0.415027885755973	80	0	0		0	9.06
nobgs	V2_c1.5	5	7	emmax_simes	0.928964099290068	0.415027885755973	80	0	0		0	6.685
nobgs	V2_c1.5	5	8	emmax_consensus	0.868486556063983	0.350093103587054	80	7	7	1	1	9.425
nobgs	V2_c1.5	5	8	emmax_simes	0.868486556063983	0.350093103587054	80	8	8	1	1	6.105
nobgs	V2_c1.5	5	9	emmax_consensus	0.857227483634002	0.375432905467919	80	0	0		0	5.49
nobgs	V2_c1.5	5	9	emmax_simes	0.857227483634002	0.375432905467919	80	0	0		0	3.62
nobgs	V2_c1.5	5	10	emmax_consensus	0.840401915289168	0.365465632444448	80	1	1	1	1	7.635
nobgs	V2_c1.5	5	10	emmax_simes	0.840401915289168	0.365465632444448	80	0	0		0	4.885
nobgs	V2_c1.5	8	1	emmax_consensus	0.88771148833551	0.518131515786882	80	1	1	1	1	7.36
nobgs	V2_c1.5	8	1	emmax_simes	0.88771148833551	0.518131515786882	80	3	3	1	1	6.485
nobgs	V2_c1.5	8	2	emmax_consensus	0.927200247020289	0.50027950947482	80	4	3	0.75	1	10.75
nobgs	V2_c1.5	8	2	emmax_simes	0.927200247020289	0.50027950947482	80	2	1	0.5	1	8.985
nobgs	V2_c1.5	8	3	emmax_consensus	0.921422275982837	0.537048043255286	80	1	1	1	1	6.53
nobgs	V2_c1.5	8	3	emmax_simes	0.921422275982837	0.537048043255286	80	1	1	1	1	4.525
nobgs	V2_c1.5	8	4	emmax_consensus	0.895524741409938	0.528423619596187	80	0	0		0	4.76
nobgs	V2_c1.5	8	4	emmax_simes	0.895524741409938	0.528423619596187	80	0	0		0	3.295
nobgs	V2_c1.5	8	5	emmax_consensus	0.897383047289964	0.436949015945618	80	1	1	1	1	11.98
nobgs	V2_c1.5	8	5	emmax_simes	0.897383047289964	0.436949015945618	80	1	1	1	1	7.295
nobgs	V2_c1.5	8	6	emmax_consensus	0.892473327297974	0.369257093097295	80	3	3	1	1	9.915
nobgs	V2_c1.5	8	6	emmax_simes	0.892473327297974	0.369257093097295	80	6	6	1	1	7.185
nobgs	V2_c1.5	8	7	emmax_consensus	0.920191750178938	0.42115138765002	80	0	0		0	7.45
nobgs	V2_c1.5	8	7	emmax_simes	0.920191750178938	0.42115138765002	80	0	0		0	6.295
nobgs	V2_c1.5	8	8	emmax_consensus	0.868905489829715	0.338844317665087	80	4	4	1	1	11.635
nobgs	V2_c1.5	8	8	emmax_simes	0.868905489829715	0.338844317665087	80	4	4	1	1	9.52
nobgs	V2_c1.5	8	9	emmax_consensus	0.833157332598704	0.388101552768816	80	1	1	1	1	9.3
nobgs	V2_c1.5	8	9	emmax_simes	0.833157332598704	0.388101552768816	80	1	1	1	1	7.495
nobgs	V2_c1.5	8	10	emmax_consensus	0.848794093918777	0.368155567931126	80	3	3	1	1	8.205
nobgs	V2_c1.5	8	10	emmax_simes	0.848794093918777	0.368155567931126	80	3	3	1	1	5.94
nobgs	V2_c1.5	9	1	emmax_consensus	0.877456456043938	0.515768262905836	80	0	0		0	7.435
nobgs	V2_c1.5	9	1	emmax_simes	0.877456456043938	0.515768262905836	80	0	0		0	5.82
nobgs	V2_c1.5	9	2	emmax_consensus	0.927465369671772	0.487579757428068	80	0	0		0	8.54
nobgs	V2_c1.5	9	2	emmax_simes	0.927465369671772	0.487579757428068	80	0	0		0	5.71
nobgs	V2_c1.5	9	3	emmax_consensus	0.934857972191643	0.568485138743271	80	5	4	0.8	1	10.77
nobgs	V2_c1.5	9	3	emmax_simes	0.934857972191643	0.568485138743271	80	1	1	1	1	7.765
nobgs	V2_c1.5	9	4	emmax_consensus	0.905482420012327	0.540808124359053	80	0	0		0	6.78
nobgs	V2_c1.5	9	4	emmax_simes	0.905482420012327	0.540808124359053	80	0	0		0	4.35
nobgs	V2_c1.5	9	5	emmax_consensus	0.901800667032733	0.424193881783126	80	3	3	1	1	11.435
nobgs	V2_c1.5	9	5	emmax_simes	0.901800667032733	0.424193881783126	80	3	3	1	1	8.69
nobgs	V2_c1.5	9	6	emmax_consensus	0.8851643863768	0.364130852031281	80	5	5	1	1	9.255
nobgs	V2_c1.5	9	6	emmax_simes	0.8851643863768	0.364130852031281	80	4	4	1	1	7.095
nobgs	V2_c1.5	9	7	emmax_consensus	0.915981491038484	0.416101060390834	80	4	3	0.75	1	9.305
nobgs	V2_c1.5	9	7	emmax_simes	0.915981491038484	0.416101060390834	80	3	2	0.666666666666667	1	6.595
nobgs	V2_c1.5	9	8	emmax_consensus	0.837065437884143	0.340730233358697	80	2	2	1	1	9.36
nobgs	V2_c1.5	9	8	emmax_simes	0.837065437884143	0.340730233358697	80	0	0		0	7.21
nobgs	V2_c1.5	9	9	emmax_consensus	0.865384647034246	0.373854216735318	80	0	0		0	6.75
nobgs	V2_c1.5	9	9	emmax_simes	0.865384647034246	0.373854216735318	80	0	0		0	4.565
nobgs	V2_c1.5	9	10	emmax_consensus	0.848211049257227	0.386700514604264	80	1	1	1	1	8.695
nobgs	V2_c1.5	9	10	emmax_simes	0.848211049257227	0.386700514604264	80	2	2	1	1	6.085
