tag	cell	rep	env	method	scheme	B	mean_null	max_null	n_obs_regions	TP	FP	ratio_null_obs	FDP_truth
nobgs	V0.5_c1.5	8	1	emmax_consensus	spatial	200	6.59	46	1	0	1	6.59	1
nobgs	V0.5_c1.5	8	1	emmax_simes	group	200	0.165	5	1	0	1	0.165	1
nobgs	V0.5_c1.5	8	1	emmax_simes	mvn	200	0.06	2	1	0	1	0.06	1
nobgs	V0.5_c1.5	8	1	emmax_simes	spatial	200	4.885	31	1	0	1	4.885	1
nobgs	V0.5_c1.5	8	2	emmax_consensus	group	200	4.615	14	9	1	8	0.512777777777778	0.888888888888889
nobgs	V0.5_c1.5	8	2	emmax_consensus	mvn	200	0.03	1	9	1	8	0.00333333333333333	0.888888888888889
nobgs	V0.5_c1.5	8	2	emmax_consensus	spatial	200	9.31	49	9	1	8	1.03444444444444	0.888888888888889
nobgs	V0.5_c1.5	8	2	emmax_simes	group	200	3.795	12	4	1	3	0.94875	0.75
nobgs	V0.5_c1.5	8	2	emmax_simes	mvn	200	0.035	1	4	1	3	0.00875	0.75
nobgs	V0.5_c1.5	8	2	emmax_simes	spatial	200	7.25	48	4	1	3	1.8125	0.75
nobgs	V0.5_c1.5	8	3	emmax_consensus	group	200	0.485	3	0	0	0		
nobgs	V0.5_c1.5	8	3	emmax_consensus	mvn	200	0.055	3	0	0	0		
nobgs	V0.5_c1.5	8	3	emmax_consensus	spatial	200	9.43	46	0	0	0		
nobgs	V0.5_c1.5	8	3	emmax_simes	group	200	0.365	3	1	0	1	0.365	1
nobgs	V0.5_c1.5	8	3	emmax_simes	mvn	200	0.03	2	1	0	1	0.03	1
nobgs	V0.5_c1.5	8	3	emmax_simes	spatial	200	6.875	38	1	0	1	6.875	1
nobgs	V0.5_c1.5	8	4	emmax_consensus	group	200	0.28	4	0	0	0		
nobgs	V0.5_c1.5	8	4	emmax_consensus	mvn	200	0.06	1	0	0	0		
nobgs	V0.5_c1.5	8	4	emmax_consensus	spatial	200	7.18	51	0	0	0		
nobgs	V0.5_c1.5	8	4	emmax_simes	group	200	0.19	2	0	0	0		
nobgs	V0.5_c1.5	8	4	emmax_simes	mvn	200	0.055	1	0	0	0		
nobgs	V0.5_c1.5	8	4	emmax_simes	spatial	200	4.78	42	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_consensus	group	200	0.61	6	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_consensus	mvn	200	0.07	2	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_consensus	spatial	200	9.96	35	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_simes	group	200	0.54	5	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_simes	mvn	200	0.055	2	0	0	0		
nobgs	V0.5_c1.5	8	5	emmax_simes	spatial	200	7.895	36	0	0	0		
nobgs	V0.5_c1.5	8	6	emmax_consensus	group	200	5.275	14	12	1	11	0.439583333333333	0.916666666666667
nobgs	V0.5_c1.5	8	6	emmax_consensus	mvn	200	0.04	1	12	1	11	0.00333333333333333	0.916666666666667
nobgs	V0.5_c1.5	8	6	emmax_consensus	spatial	200	8.785	36	12	1	11	0.732083333333333	0.916666666666667
nobgs	V0.5_c1.5	8	6	emmax_simes	group	200	5.265	14	14	1	13	0.376071428571429	0.928571428571429
nobgs	V0.5_c1.5	8	6	emmax_simes	mvn	200	0.035	3	14	1	13	0.0025	0.928571428571429
nobgs	V0.5_c1.5	8	6	emmax_simes	spatial	200	6.82	36	14	1	13	0.487142857142857	0.928571428571429
nobgs	V0.5_c1.5	8	7	emmax_consensus	group	200	0.425	5	0	0	0		
nobgs	V0.5_c1.5	8	7	emmax_consensus	mvn	200	0.06	2	0	0	0		
nobgs	V0.5_c1.5	8	7	emmax_consensus	spatial	200	13.76	56	0	0	0		
nobgs	V0.5_c1.5	8	7	emmax_simes	group	200	0.205	3	0	0	0		
nobgs	V0.5_c1.5	8	7	emmax_simes	mvn	200	0.035	1	0	0	0		
nobgs	V0.5_c1.5	8	7	emmax_simes	spatial	200	10.575	50	0	0	0		
nobgs	V0.5_c1.5	8	8	emmax_consensus	group	200	2.045	10	1	0	1	2.045	1
nobgs	V0.5_c1.5	8	8	emmax_consensus	mvn	200	0.065	2	1	0	1	0.065	1
nobgs	V0.5_c1.5	8	8	emmax_consensus	spatial	200	11.82	50	1	0	1	11.82	1
nobgs	V0.5_c1.5	8	8	emmax_simes	group	200	1.415	8	1	0	1	1.415	1
nobgs	V0.5_c1.5	8	8	emmax_simes	mvn	200	0.045	1	1	0	1	0.045	1
nobgs	V0.5_c1.5	8	8	emmax_simes	spatial	200	9.465	43	1	0	1	9.465	1
nobgs	V0.5_c1.5	8	9	emmax_consensus	group	200	0.335	4	0	0	0		
nobgs	V0.5_c1.5	8	9	emmax_consensus	mvn	200	0.06	1	0	0	0		
nobgs	V0.5_c1.5	8	9	emmax_consensus	spatial	200	9.265	36	0	0	0		
nobgs	V0.5_c1.5	8	9	emmax_simes	group	200	0.38	4	0	0	0		
nobgs	V0.5_c1.5	8	9	emmax_simes	mvn	200	0.035	1	0	0	0		
nobgs	V0.5_c1.5	8	9	emmax_simes	spatial	200	7.495	34	0	0	0		
nobgs	V0.5_c1.5	8	10	emmax_consensus	group	200	3.28	9	8	3	5	0.41	0.625
nobgs	V0.5_c1.5	8	10	emmax_consensus	mvn	200	0.06	2	8	3	5	0.0075	0.625
nobgs	V0.5_c1.5	8	10	emmax_consensus	spatial	200	8.075	45	8	3	5	1.009375	0.625
nobgs	V0.5_c1.5	8	10	emmax_simes	group	200	3.035	9	4	1	3	0.75875	0.75
nobgs	V0.5_c1.5	8	10	emmax_simes	mvn	200	0.04	1	4	1	3	0.01	0.75
nobgs	V0.5_c1.5	8	10	emmax_simes	spatial	200	5.98	40	4	1	3	1.495	0.75
nobgs	V0.5_c1.5	10	1	emmax_consensus	group	200	0.395	4	0	0	0		
nobgs	V0.5_c1.5	10	1	emmax_consensus	mvn	200	0.05	1	0	0	0		
nobgs	V0.5_c1.5	10	1	emmax_consensus	spatial	200	7.545	45	0	0	0		
nobgs	V0.5_c1.5	10	1	emmax_simes	group	200	0.205	4	1	1	0	0.205	0
nobgs	V0.5_c1.5	10	1	emmax_simes	mvn	200	0.035	1	1	1	0	0.035	0
nobgs	V0.5_c1.5	10	1	emmax_simes	spatial	200	6.02	36	1	1	0	6.02	0
nobgs	V0.5_c1.5	10	2	emmax_consensus	group	200	2.695	12	1	0	1	2.695	1
nobgs	V0.5_c1.5	10	2	emmax_consensus	mvn	200	0.07	2	1	0	1	0.07	1
nobgs	V0.5_c1.5	10	2	emmax_consensus	spatial	200	7.735	39	1	0	1	7.735	1
nobgs	V0.5_c1.5	10	2	emmax_simes	group	200	2.61	11	2	0	2	1.305	1
nobgs	V0.5_c1.5	10	2	emmax_simes	mvn	200	0.095	3	2	0	2	0.0475	1
nobgs	V0.5_c1.5	10	2	emmax_simes	spatial	200	5.67	31	2	0	2	2.835	1
nobgs	V0.5_c1.5	10	3	emmax_consensus	group	200	0.78	5	2	0	2	0.39	1
nobgs	V0.5_c1.5	10	3	emmax_consensus	mvn	200	0.06	2	2	0	2	0.03	1
nobgs	V0.5_c1.5	10	3	emmax_consensus	spatial	200	11.63	49	2	0	2	5.815	1
nobgs	V0.5_c1.5	10	3	emmax_simes	group	200	1.44	5	3	1	2	0.48	0.666666666666667
nobgs	V0.5_c1.5	10	3	emmax_simes	mvn	200	0.04	2	3	1	2	0.0133333333333333	0.666666666666667
nobgs	V0.5_c1.5	10	3	emmax_simes	spatial	200	8.6	41	3	1	2	2.86666666666667	0.666666666666667
nobgs	V0.5_c1.5	10	4	emmax_consensus	group	200	0.175	3	0	0	0		
nobgs	V0.5_c1.5	10	4	emmax_consensus	mvn	200	0.075	2	0	0	0		
nobgs	V0.5_c1.5	10	4	emmax_consensus	spatial	200	6.49	42	0	0	0		
nobgs	V0.5_c1.5	10	4	emmax_simes	group	200	0.145	2	0	0	0		
nobgs	V0.5_c1.5	10	4	emmax_simes	mvn	200	0.075	2	0	0	0		
nobgs	V0.5_c1.5	10	4	emmax_simes	spatial	200	4.415	37	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_consensus	group	200	0.63	5	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_consensus	mvn	200	0.08	2	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_consensus	spatial	200	11.12	43	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_simes	group	200	0.795	5	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_simes	mvn	200	0.055	2	0	0	0		
nobgs	V0.5_c1.5	10	5	emmax_simes	spatial	200	9.455	40	0	0	0		
nobgs	V0.5_c1.5	10	6	emmax_consensus	group	200	4.515	13	3	0	3	1.505	1
nobgs	V0.5_c1.5	10	6	emmax_consensus	mvn	200	0.04	1	3	0	3	0.0133333333333333	1
nobgs	V0.5_c1.5	10	6	emmax_consensus	spatial	200	11.89	45	3	0	3	3.96333333333333	1
nobgs	V0.5_c1.5	10	6	emmax_simes	group	200	4.29	15	3	0	3	1.43	1
nobgs	V0.5_c1.5	10	6	emmax_simes	mvn	200	0.04	1	3	0	3	0.0133333333333333	1
nobgs	V0.5_c1.5	10	6	emmax_simes	spatial	200	9.465	38	3	0	3	3.155	1
nobgs	V0.5_c1.5	10	7	emmax_consensus	group	200	0.65	6	0	0	0		
nobgs	V0.5_c1.5	10	7	emmax_consensus	mvn	200	0.065	2	0	0	0		
nobgs	V0.5_c1.5	10	7	emmax_consensus	spatial	200	10.85	43	0	0	0		
nobgs	V0.5_c1.5	10	7	emmax_simes	group	200	1.705	7	2	1	1	0.8525	0.5
nobgs	V0.5_c1.5	10	7	emmax_simes	mvn	200	0.065	2	2	1	1	0.0325	0.5
nobgs	V0.5_c1.5	10	7	emmax_simes	spatial	200	9.69	35	2	1	1	4.845	0.5
nobgs	V0.5_c1.5	10	8	emmax_consensus	group	200	2.595	13	3	0	3	0.865	1
nobgs	V0.5_c1.5	10	8	emmax_consensus	mvn	200	0.05	1	3	0	3	0.0166666666666667	1
nobgs	V0.5_c1.5	10	8	emmax_consensus	spatial	200	13.44	48	3	0	3	4.48	1
nobgs	V0.5_c1.5	10	8	emmax_simes	group	200	3.035	11	3	0	3	1.01166666666667	1
nobgs	V0.5_c1.5	10	8	emmax_simes	mvn	200	0.04	1	3	0	3	0.0133333333333333	1
nobgs	V0.5_c1.5	10	8	emmax_simes	spatial	200	11.705	44	3	0	3	3.90166666666667	1
nobgs	V0.5_c1.5	10	9	emmax_consensus	group	200	0.46	4	2	0	2	0.23	1
nobgs	V0.5_c1.5	10	9	emmax_consensus	mvn	200	0.055	2	2	0	2	0.0275	1
nobgs	V0.5_c1.5	10	9	emmax_consensus	spatial	200	10.42	42	2	0	2	5.21	1
nobgs	V0.5_c1.5	10	9	emmax_simes	group	200	0.495	5	1	0	1	0.495	1
nobgs	V0.5_c1.5	10	9	emmax_simes	mvn	200	0.03	2	1	0	1	0.03	1
nobgs	V0.5_c1.5	10	9	emmax_simes	spatial	200	9.19	39	1	0	1	9.19	1
nobgs	V0.5_c1.5	10	10	emmax_consensus	group	200	0.255	4	1	0	1	0.255	1
nobgs	V0.5_c1.5	10	10	emmax_consensus	mvn	200	0.06	2	1	0	1	0.06	1
nobgs	V0.5_c1.5	10	10	emmax_consensus	spatial	200	10.11	46	1	0	1	10.11	1
nobgs	V0.5_c1.5	10	10	emmax_simes	group	200	0.275	3	1	0	1	0.275	1
nobgs	V0.5_c1.5	10	10	emmax_simes	mvn	200	0.055	2	1	0	1	0.055	1
nobgs	V0.5_c1.5	10	10	emmax_simes	spatial	200	7.48	36	1	0	1	7.48	1
nobgs	V0.5_c2	2	1	emmax_consensus	group	200	0.26	4	0	0	0		
nobgs	V0.5_c2	2	1	emmax_consensus	mvn	200	0.09	6	0	0	0		
nobgs	V0.5_c2	2	1	emmax_consensus	spatial	200	18.585	73	0	0	0		
nobgs	V0.5_c2	2	1	emmax_simes	group	200	0.145	4	0	0	0		
nobgs	V0.5_c2	2	1	emmax_simes	mvn	200	0.07	5	0	0	0		
nobgs	V0.5_c2	2	1	emmax_simes	spatial	200	21.17	78	0	0	0		
nobgs	V0.5_c2	2	2	emmax_consensus	group	200	9.11	23	13	0	13	0.700769230769231	1
nobgs	V0.5_c2	2	2	emmax_consensus	mvn	200	0.07	2	13	0	13	0.00538461538461539	1
nobgs	V0.5_c2	2	2	emmax_consensus	spatial	200	31.21	79	13	0	13	2.40076923076923	1
nobgs	V0.5_c2	2	2	emmax_simes	group	200	12.21	34	17	1	16	0.718235294117647	0.941176470588235
nobgs	V0.5_c2	2	2	emmax_simes	mvn	200	0.055	2	17	1	16	0.00323529411764706	0.941176470588235
nobgs	V0.5_c2	2	2	emmax_simes	spatial	200	31.62	81	17	1	16	1.86	0.941176470588235
nobgs	V0.5_c2	2	3	emmax_consensus	group	200	4.32	22	17	0	17	0.254117647058824	1
nobgs	V0.5_c2	2	3	emmax_consensus	mvn	200	0.03	1	17	0	17	0.00176470588235294	1
nobgs	V0.5_c2	2	3	emmax_consensus	spatial	200	27.61	76	17	0	17	1.62411764705882	1
nobgs	V0.5_c2	2	3	emmax_simes	group	200	7.13	19	20	0	20	0.3565	1
nobgs	V0.5_c2	2	3	emmax_simes	mvn	200	0.04	1	20	0	20	0.002	1
nobgs	V0.5_c2	2	3	emmax_simes	spatial	200	27.7	77	20	0	20	1.385	1
nobgs	V0.5_c2	2	4	emmax_consensus	group	200	0.405	7	3	0	3	0.135	1
nobgs	V0.5_c2	2	4	emmax_consensus	mvn	200	0.045	2	3	0	3	0.015	1
nobgs	V0.5_c2	2	4	emmax_consensus	spatial	200	22.35	69	3	0	3	7.45	1
nobgs	V0.5_c2	2	4	emmax_simes	group	200	0.585	9	11	0	11	0.0531818181818182	1
nobgs	V0.5_c2	2	4	emmax_simes	mvn	200	0.035	1	11	0	11	0.00318181818181818	1
nobgs	V0.5_c2	2	4	emmax_simes	spatial	200	23.595	62	11	0	11	2.145	1
nobgs	V0.5_c2	2	5	emmax_consensus	group	200	3.49	11	4	0	4	0.8725	1
nobgs	V0.5_c2	2	5	emmax_consensus	mvn	200	0.055	3	4	0	4	0.01375	1
nobgs	V0.5_c2	2	5	emmax_consensus	spatial	200	27.585	69	4	0	4	6.89625	1
nobgs	V0.5_c2	2	5	emmax_simes	group	200	4.865	17	14	0	14	0.3475	1
nobgs	V0.5_c2	2	5	emmax_simes	mvn	200	0.035	1	14	0	14	0.0025	1
nobgs	V0.5_c2	2	5	emmax_simes	spatial	200	27.805	78	14	0	14	1.98607142857143	1
nobgs	V0.5_c2	2	6	emmax_consensus	group	200	7.705	20	7	0	7	1.10071428571429	1
nobgs	V0.5_c2	2	6	emmax_consensus	mvn	200	0.02	3	7	0	7	0.00285714285714286	1
nobgs	V0.5_c2	2	6	emmax_consensus	spatial	200	25.465	76	7	0	7	3.63785714285714	1
nobgs	V0.5_c2	2	6	emmax_simes	group	200	10.82	28	10	0	10	1.082	1
nobgs	V0.5_c2	2	6	emmax_simes	mvn	200	0.01	1	10	0	10	0.001	1
nobgs	V0.5_c2	2	6	emmax_simes	spatial	200	25.815	65	10	0	10	2.5815	1
nobgs	V0.5_c2	2	7	emmax_consensus	group	200	1.89	11	5	0	5	0.378	1
nobgs	V0.5_c2	2	7	emmax_consensus	mvn	200	0.065	3	5	0	5	0.013	1
nobgs	V0.5_c2	2	7	emmax_consensus	spatial	200	30.865	80	5	0	5	6.173	1
nobgs	V0.5_c2	2	7	emmax_simes	group	200	2.285	14	18	0	18	0.126944444444444	1
nobgs	V0.5_c2	2	7	emmax_simes	mvn	200	0.065	2	18	0	18	0.00361111111111111	1
nobgs	V0.5_c2	2	7	emmax_simes	spatial	200	29.465	79	18	0	18	1.63694444444444	1
nobgs	V0.5_c2	2	8	emmax_consensus	group	200	3.515	14	8	0	8	0.439375	1
nobgs	V0.5_c2	2	8	emmax_consensus	mvn	200	0.015	1	8	0	8	0.001875	1
nobgs	V0.5_c2	2	8	emmax_consensus	spatial	200	26.59	77	8	0	8	3.32375	1
nobgs	V0.5_c2	2	8	emmax_simes	group	200	5.845	17	10	0	10	0.5845	1
nobgs	V0.5_c2	2	8	emmax_simes	mvn	200	0.02	1	10	0	10	0.002	1
nobgs	V0.5_c2	2	8	emmax_simes	spatial	200	27.455	75	10	0	10	2.7455	1
nobgs	V0.5_c2	2	9	emmax_consensus	group	200	0.56	8	0	0	0		
nobgs	V0.5_c2	2	9	emmax_consensus	mvn	200	0.085	3	0	0	0		
nobgs	V0.5_c2	2	9	emmax_consensus	spatial	200	23.14	94	0	0	0		
nobgs	V0.5_c2	2	9	emmax_simes	group	200	0.98	9	0	0	0		
nobgs	V0.5_c2	2	9	emmax_simes	mvn	200	0.065	2	0	0	0		
nobgs	V0.5_c2	2	9	emmax_simes	spatial	200	22.275	84	0	0	0		
nobgs	V0.5_c2	2	10	emmax_consensus	group	200	2.205	9	5	0	5	0.441	1
nobgs	V0.5_c2	2	10	emmax_consensus	mvn	200	0.06	1	5	0	5	0.012	1
nobgs	V0.5_c2	2	10	emmax_consensus	spatial	200	23.27	84	5	0	5	4.654	1
nobgs	V0.5_c2	2	10	emmax_simes	group	200	4.195	17	9	0	9	0.466111111111111	1
nobgs	V0.5_c2	2	10	emmax_simes	mvn	200	0.035	1	9	0	9	0.00388888888888889	1
nobgs	V0.5_c2	2	10	emmax_simes	spatial	200	25.125	70	9	0	9	2.79166666666667	1
nobgs	V0.5_c2	5	1	emmax_consensus	group	200	0.41	5	4	0	4	0.1025	1
nobgs	V0.5_c2	5	1	emmax_consensus	mvn	200	0.06	2	4	0	4	0.015	1
nobgs	V0.5_c2	5	1	emmax_consensus	spatial	200	19.82	76	4	0	4	4.955	1
nobgs	V0.5_c2	5	1	emmax_simes	group	200	0.685	8	6	0	6	0.114166666666667	1
nobgs	V0.5_c2	5	1	emmax_simes	mvn	200	0.035	1	6	0	6	0.00583333333333333	1
nobgs	V0.5_c2	5	1	emmax_simes	spatial	200	20.005	66	6	0	6	3.33416666666667	1
nobgs	V0.5_c2	5	2	emmax_consensus	group	200	6.805	18	11	0	11	0.618636363636364	1
nobgs	V0.5_c2	5	2	emmax_consensus	mvn	200	0.05	2	11	0	11	0.00454545454545455	1
nobgs	V0.5_c2	5	2	emmax_consensus	spatial	200	22.21	79	11	0	11	2.01909090909091	1
nobgs	V0.5_c2	5	2	emmax_simes	group	200	9.365	26	11	0	11	0.851363636363636	1
nobgs	V0.5_c2	5	2	emmax_simes	mvn	200	0.075	2	11	0	11	0.00681818181818182	1
nobgs	V0.5_c2	5	2	emmax_simes	spatial	200	22.945	75	11	0	11	2.08590909090909	1
nobgs	V0.5_c2	5	3	emmax_consensus	group	200	2.635	14	12	0	12	0.219583333333333	1
nobgs	V0.5_c2	5	3	emmax_consensus	mvn	200	0.04	1	12	0	12	0.00333333333333333	1
nobgs	V0.5_c2	5	3	emmax_consensus	spatial	200	22.335	62	12	0	12	1.86125	1
nobgs	V0.5_c2	5	3	emmax_simes	group	200	4.7	15	12	0	12	0.391666666666667	1
nobgs	V0.5_c2	5	3	emmax_simes	mvn	200	0.025	1	12	0	12	0.00208333333333333	1
nobgs	V0.5_c2	5	3	emmax_simes	spatial	200	22.325	56	12	0	12	1.86041666666667	1
nobgs	V0.5_c2	5	4	emmax_consensus	group	200	0.415	5	3	0	3	0.138333333333333	1
nobgs	V0.5_c2	5	4	emmax_consensus	mvn	200	0.105	4	3	0	3	0.035	1
nobgs	V0.5_c2	5	4	emmax_consensus	spatial	200	22.12	74	3	0	3	7.37333333333333	1
nobgs	V0.5_c2	5	4	emmax_simes	group	200	0.7	9	14	1	13	0.05	0.928571428571429
nobgs	V0.5_c2	5	4	emmax_simes	mvn	200	0.08	4	14	1	13	0.00571428571428571	0.928571428571429
nobgs	V0.5_c2	5	4	emmax_simes	spatial	200	22.665	65	14	1	13	1.61892857142857	0.928571428571429
nobgs	V0.5_c2	5	5	emmax_consensus	group	200	3.745	14	1	0	1	3.745	1
nobgs	V0.5_c2	5	5	emmax_consensus	mvn	200	0.04	2	1	0	1	0.04	1
nobgs	V0.5_c2	5	5	emmax_consensus	spatial	200	23.18	56	1	0	1	23.18	1
nobgs	V0.5_c2	5	5	emmax_simes	group	200	5.07	17	1	0	1	5.07	1
nobgs	V0.5_c2	5	5	emmax_simes	mvn	200	0.03	1	1	0	1	0.03	1
nobgs	V0.5_c2	5	5	emmax_simes	spatial	200	24.52	52	1	0	1	24.52	1
nobgs	V0.5_c2	5	6	emmax_consensus	group	200	7.73	18	7	0	7	1.10428571428571	1
nobgs	V0.5_c2	5	6	emmax_consensus	mvn	200	0.11	3	7	0	7	0.0157142857142857	1
nobgs	V0.5_c2	5	6	emmax_consensus	spatial	200	22.605	70	7	0	7	3.22928571428571	1
nobgs	V0.5_c2	5	6	emmax_simes	group	200	11.78	22	10	0	10	1.178	1
nobgs	V0.5_c2	5	6	emmax_simes	mvn	200	0.085	4	10	0	10	0.0085	1
nobgs	V0.5_c2	5	6	emmax_simes	spatial	200	24.325	66	10	0	10	2.4325	1
nobgs	V0.5_c2	5	7	emmax_consensus	group	200	1.17	8	8	0	8	0.14625	1
nobgs	V0.5_c2	5	7	emmax_consensus	mvn	200	0.05	2	8	0	8	0.00625	1
nobgs	V0.5_c2	5	7	emmax_consensus	spatial	200	23.175	59	8	0	8	2.896875	1
nobgs	V0.5_c2	5	7	emmax_simes	group	200	2.59	12	11	1	10	0.235454545454545	0.909090909090909
nobgs	V0.5_c2	5	7	emmax_simes	mvn	200	0.05	1	11	1	10	0.00454545454545455	0.909090909090909
nobgs	V0.5_c2	5	7	emmax_simes	spatial	200	24.335	55	11	1	10	2.21227272727273	0.909090909090909
nobgs	V0.5_c2	5	8	emmax_consensus	group	200	4.725	14	19	1	18	0.248684210526316	0.947368421052632
nobgs	V0.5_c2	5	8	emmax_consensus	mvn	200	0.065	2	19	1	18	0.00342105263157895	0.947368421052632
nobgs	V0.5_c2	5	8	emmax_consensus	spatial	200	25.03	69	19	1	18	1.31736842105263	0.947368421052632
nobgs	V0.5_c2	5	8	emmax_simes	group	200	9.08	19	20	1	19	0.454	0.95
nobgs	V0.5_c2	5	8	emmax_simes	mvn	200	0.035	1	20	1	19	0.00175	0.95
nobgs	V0.5_c2	5	8	emmax_simes	spatial	200	23.58	63	20	1	19	1.179	0.95
nobgs	V0.5_c2	5	9	emmax_consensus	group	200	0.835	8	0	0	0		
nobgs	V0.5_c2	5	9	emmax_consensus	mvn	200	0.07	2	0	0	0		
nobgs	V0.5_c2	5	9	emmax_consensus	spatial	200	18.04	58	0	0	0		
nobgs	V0.5_c2	5	9	emmax_simes	group	200	1.06	9	0	0	0		
nobgs	V0.5_c2	5	9	emmax_simes	mvn	200	0.035	2	0	0	0		
nobgs	V0.5_c2	5	9	emmax_simes	spatial	200	20.175	63	0	0	0		
nobgs	V0.5_c2	5	10	emmax_consensus	group	200	1.18	9	3	0	3	0.393333333333333	1
nobgs	V0.5_c2	5	10	emmax_consensus	mvn	200	0.075	3	3	0	3	0.025	1
nobgs	V0.5_c2	5	10	emmax_consensus	spatial	200	20.455	73	3	0	3	6.81833333333333	1
nobgs	V0.5_c2	5	10	emmax_simes	group	200	3.255	11	6	0	6	0.5425	1
nobgs	V0.5_c2	5	10	emmax_simes	mvn	200	0.085	3	6	0	6	0.0141666666666667	1
nobgs	V0.5_c2	5	10	emmax_simes	spatial	200	19.835	63	6	0	6	3.30583333333333	1
nobgs	V0.5_c2	6	1	emmax_consensus	group	200	0.275	5	0	0	0		
nobgs	V0.5_c2	6	1	emmax_consensus	mvn	200	0.075	4	0	0	0		
nobgs	V0.5_c2	6	1	emmax_consensus	spatial	200	20.535	65	0	0	0		
nobgs	V0.5_c2	6	1	emmax_simes	group	200	0.37	4	1	0	1	0.37	1
nobgs	V0.5_c2	6	1	emmax_simes	mvn	200	0.03	1	1	0	1	0.03	1
nobgs	V0.5_c2	6	1	emmax_simes	spatial	200	22.39	60	1	0	1	22.39	1
nobgs	V0.5_c2	6	2	emmax_consensus	group	200	9.255	22	15	0	15	0.617	1
nobgs	V0.5_c2	6	2	emmax_consensus	mvn	200	0.06	2	15	0	15	0.004	1
nobgs	V0.5_c2	6	2	emmax_consensus	spatial	200	25.465	72	15	0	15	1.69766666666667	1
nobgs	V0.5_c2	6	2	emmax_simes	group	200	15.095	31	11	0	11	1.37227272727273	1
nobgs	V0.5_c2	6	2	emmax_simes	mvn	200	0.05	2	11	0	11	0.00454545454545455	1
nobgs	V0.5_c2	6	2	emmax_simes	spatial	200	29.475	71	11	0	11	2.67954545454545	1
nobgs	V0.5_c2	6	3	emmax_consensus	group	200	3.65	12	13	0	13	0.280769230769231	1
nobgs	V0.5_c2	6	3	emmax_consensus	mvn	200	0.02	1	13	0	13	0.00153846153846154	1
nobgs	V0.5_c2	6	3	emmax_consensus	spatial	200	26.73	77	13	0	13	2.05615384615385	1
nobgs	V0.5_c2	6	3	emmax_simes	group	200	5.805	17	12	0	12	0.48375	1
nobgs	V0.5_c2	6	3	emmax_simes	mvn	200	0.025	1	12	0	12	0.00208333333333333	1
nobgs	V0.5_c2	6	3	emmax_simes	spatial	200	25.34	72	12	0	12	2.11166666666667	1
nobgs	V0.5_c2	6	4	emmax_consensus	group	200	0.365	6	0	0	0		
nobgs	V0.5_c2	6	4	emmax_consensus	mvn	200	0.07	2	0	0	0		
nobgs	V0.5_c2	6	4	emmax_consensus	spatial	200	22.575	82	0	0	0		
nobgs	V0.5_c2	6	4	emmax_simes	group	200	0.565	7	0	0	0		
nobgs	V0.5_c2	6	4	emmax_simes	mvn	200	0.055	2	0	0	0		
nobgs	V0.5_c2	6	4	emmax_simes	spatial	200	24.94	75	0	0	0		
nobgs	V0.5_c2	6	5	emmax_consensus	group	200	3.91	18	4	0	4	0.9775	1
nobgs	V0.5_c2	6	5	emmax_consensus	mvn	200	0.045	2	4	0	4	0.01125	1
nobgs	V0.5_c2	6	5	emmax_consensus	spatial	200	28.16	61	4	0	4	7.04	1
nobgs	V0.5_c2	6	5	emmax_simes	group	200	5.62	19	0	0	0		
nobgs	V0.5_c2	6	5	emmax_simes	mvn	200	0.01	1	0	0	0		
nobgs	V0.5_c2	6	5	emmax_simes	spatial	200	28.725	60	0	0	0		
nobgs	V0.5_c2	6	6	emmax_consensus	group	200	8.235	22	12	0	12	0.68625	1
nobgs	V0.5_c2	6	6	emmax_consensus	mvn	200	0.07	2	12	0	12	0.00583333333333333	1
nobgs	V0.5_c2	6	6	emmax_consensus	spatial	200	22.545	73	12	0	12	1.87875	1
nobgs	V0.5_c2	6	6	emmax_simes	group	200	11.115	25	7	0	7	1.58785714285714	1
nobgs	V0.5_c2	6	6	emmax_simes	mvn	200	0.085	2	7	0	7	0.0121428571428571	1
nobgs	V0.5_c2	6	6	emmax_simes	spatial	200	23.94	77	7	0	7	3.42	1
nobgs	V0.5_c2	6	7	emmax_consensus	group	200	1.805	10	8	0	8	0.225625	1
nobgs	V0.5_c2	6	7	emmax_consensus	mvn	200	0.01	1	8	0	8	0.00125	1
nobgs	V0.5_c2	6	7	emmax_consensus	spatial	200	25.305	81	8	0	8	3.163125	1
nobgs	V0.5_c2	6	7	emmax_simes	group	200	3.355	16	12	0	12	0.279583333333333	1
nobgs	V0.5_c2	6	7	emmax_simes	mvn	200	0.01	1	12	0	12	0.000833333333333333	1
nobgs	V0.5_c2	6	7	emmax_simes	spatial	200	27.16	72	12	0	12	2.26333333333333	1
nobgs	V0.5_c2	6	8	emmax_consensus	group	200	5.17	19	14	2	12	0.369285714285714	0.857142857142857
